created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,Produk
Wed Sep 20 17:09:18 +0000 2023,1704543269043192221,"@ANZIMATTA Hallo kak aku dari allianz ,karena kakaknya ingin ausbildung pastinya perlu asuransi kesehatan yang mencakup hingga eropa. Di allianz sendiri ada kak yaitu plan smartlink protection prime yang coveragenya seluruh dunia kecuali AS :) kalau kakaknya mau tanya2 boleh DM atau WA yaa",0,0,0,0,in,1629031878538977280,1704448222754922843,coupleasuransi,https://twitter.com/coupleasuransi/status/1704543269043192221,Allianz
Tue Sep 19 07:48:19 +0000 2023,1704039702750474660,"@palebrokenwing Btw Bunda kalau mau persiapkan Asuransi kesehatan buat buah hatinya, bisa tanya tanya dulu sebelum membeli polis. DM terbuka Bun, 💙",0,0,0,1,in,1681233670538137600,1703805713800425642,TobingAllianz,https://twitter.com/TobingAllianz/status/1704039702750474660,Allianz
Tue Sep 19 07:24:35 +0000 2023,1704033730971816352,"Bersyukur bantu nasabah yg terkena Infeksi lambung dengan gejala diare berat 3 hari.  Opname 1 malam dgn biaya 8,7 juta. Dan dibayar Full sesuai tagihan oleh kartu sakti asuransi Allianz🤩  Yuk proteksi finansialmu sekarang🥳 https://t.co/zEKExEoYQU https://t.co/0Tvc7kJlzw",0,0,0,0,in,1483699308050677761,1704033730971816352,ubbisss,https://twitter.com/ubbisss/status/1704033730971816352,Allianz
Tue Sep 19 07:00:43 +0000 2023,1704027723537289530,"Asuransi Penyakit Kritis Ibarat Bom Waktu.  Kalau meledak, ga hanya akan melukai diri sendiri, tapi juga orang terdekat pun  Dan tdk ada seorangpun yang mengetahui kapan bom akan meledak  💥💥  Yuk sekarang punya proteksi finansial untuk Penyakit Kritis  https://t.co/zEKExEoYQU https://t.co/48YRQ7SQGr",0,0,0,0,in,1483699308050677761,1704027723537289530,ubbisss,https://twitter.com/ubbisss/status/1704027723537289530,Allianz
Mon Sep 18 14:00:00 +0000 2023,1703770852443967581,PT Asuransi Allianz Utama Indonesia mengajak masyarakat lebih cerdas dan bijak mengatur strategi keuangan https://t.co/LhibRlflaL,0,0,0,0,in,4755284968,1703770852443967581,idx_channel,https://twitter.com/idx_channel/status/1703770852443967581,Allianz
Mon Sep 18 09:34:42 +0000 2023,1703704089702666481,"@nalnullnil hallo kak aku agen allianz, kalau kakaknua mau tanya2 silahkan DM atau klik link WA di bio :) thanks kak",0,0,0,0,in,1629031878538977280,1703669748813508687,coupleasuransi,https://twitter.com/coupleasuransi/status/1703704089702666481,Allianz
Mon Sep 18 07:18:15 +0000 2023,1703669748813508687,ini gak ada agentnya asuransi allianz apa yaa pengen nanya nanya,0,7,0,0,in,248133674,1703669748813508687,nalnullnil,https://twitter.com/nalnullnil/status/1703669748813508687,Allianz
Mon Sep 18 05:34:20 +0000 2023,1703643598124949780,"Impactnya akan banyak RS yang rekanan menjadi tidak rekanan  Check to your agent, mau perusahaannya Allianz, AIA, Generalli, Prudential, Panin sama aja  Tapi karena Prudential uda mulai, perusahaan lain tinggal follow  Semuanya akan lebih baik buat nasabah tapi memang prosesnya…",0,1,2,1,in,1350533526,1703637840826085717,filcadet,https://twitter.com/filcadet/status/1703643598124949780,Allianz
Sun Sep 17 06:25:59 +0000 2023,1703294206893273490,"@Uuzzziiii @Uuzzziiii Tenang, Kak Uzi. Untuk dapat akses premium aplikasi Fita, Asuransi Kecelakaan Diri Allianz Kakak bisa aktivasi melalui website Allianz dan gunakan nomor yg terdaftar pada Fita Premium ya, sehat selalu😊 -Sabil",0,0,0,0,in,255409050,1703292355485523993,Telkomsel,https://twitter.com/Telkomsel/status/1703294206893273490,Allianz
Sun Sep 17 04:14:06 +0000 2023,1703261017978106228,"Prosedur yang dilakukan: kyohplasty, BESS dan RFA di EMC TANGERANG dengan Dokter Harmantya Mahadhipta   Dicover sesuai tagihan , Ada excess  sebesar 943.586 untuk vitamin, diaper dll  Terima kasih asuransi Allianz 🙏🏻  Yuk jgn tunda punya proteksi finansial https://t.co/sbLqhndq0u",0,0,0,0,in,1483699308050677761,1703261014706495717,ubbisss,https://twitter.com/ubbisss/status/1703261017978106228,Allianz
Sun Sep 17 04:14:05 +0000 2023,1703261014706495717,"Bersyukur kartu asuransi Allianz telah bantu bayar bill nasabah kami sebesar 204.897.622  Polis berjalan 12 bulan dengan premi 7.670 jt/bln  Keluhan punggung dan pinggang sakit, pas di rongsen &amp  MRI, tulang L1 retak &amp  L4-5 ada per geseran. Karena pergeseran jg ada syaraf yg ngilu https://t.co/XBjCX11XUI",0,1,1,0,in,1483699308050677761,1703261014706495717,ubbisss,https://twitter.com/ubbisss/status/1703261014706495717,Allianz
Sat Sep 16 16:04:15 +0000 2023,1703077343567438126,"@SaniaAnggita Hai kak Aku pribadi pakai Allianz, kalau mau konsul bisa ke aku ya nanti kita diskusi soal kebutuhan kakak seperti apa😉",0,0,0,0,in,1490626555403399168,1703064750572339626,AgenAsuransimu,https://twitter.com/AgenAsuransimu/status/1703077343567438126,Allianz
Sat Sep 16 15:37:18 +0000 2023,1703070563034595576,"@SaniaAnggita Hallo kak aku sendiri pakai allianz dan agen allianz juga, kalau kakaknya mau tanya2 boleh DM yaa atau klik link WA di bio :) thanks kak",0,0,0,0,in,1629031878538977280,1703064750572339626,coupleasuransi,https://twitter.com/coupleasuransi/status/1703070563034595576,Allianz
Sat Sep 16 10:02:45 +0000 2023,1702986370145521762,Asuransi di beli pakai kesehatan dan di bayar pakai uang. Jadi belilah dari sekarang mumpung masih sehat. #asuransi #asuransijiwa #asuransikesehatan #allianz #asuransiterbaik,0,0,0,0,in,1630819125013643264,1702986370145521762,zeevyaa,https://twitter.com/zeevyaa/status/1702986370145521762,Allianz
Sat Sep 16 10:02:06 +0000 2023,1702986207226183858,Kalo kamu punya uang 500 b Mending km beli asuransi jiwa Rp 500jt untuk keluarga tercinta atau beli baju atau sepatu di Zara?   #asuransi #asuransikesehatan #asuransijiwa #allianz #asuransiterbaik,0,0,0,0,in,1630819125013643264,1702986207226183858,zeevyaa,https://twitter.com/zeevyaa/status/1702986207226183858,Allianz
Fri Sep 15 19:19:15 +0000 2023,1702764030518333833,"@nadeeeelll hai kak, kenalin aku Rocky agen fulltime asuransi Allianz, boleh bgt nih kak kalau mau ngobrol2 mengenai asuransinya, biar aku bantu siapin yg sesuai kebutuhan dan budget juga. Boleh DM ya kak ✨☺️",0,0,0,0,in,1655579052646838278,1702694763093537042,rrockysuhendar,https://twitter.com/rrockysuhendar/status/1702764030518333833,Allianz
Fri Sep 15 17:27:03 +0000 2023,1702735795092857052,"@nadeeeelll hallo kak aku dari allianz, kalau kakaknya mau konsul dan tanya2 mengenai asuransi kesehatan boleh DM ya kak :) terima kasih",0,0,0,0,in,1629031878538977280,1702694763093537042,coupleasuransi,https://twitter.com/coupleasuransi/status/1702735795092857052,Allianz
Fri Sep 15 09:56:56 +0000 2023,1702622521445765122,"@utamiindahpratw hallo kak aku sendiri pakai allianz yaa, kalau kakaknya mau tanya2 dan konsultasi mengenasi asuransi kesehatan boleh DM atau klik link WA di bio ya kak :) terima kasih",0,0,0,1,in,1629031878538977280,1702606362868634083,coupleasuransi,https://twitter.com/coupleasuransi/status/1702622521445765122,Allianz
Fri Sep 15 09:27:52 +0000 2023,1702615203354227012,"Masih misteri kenapa sih selalu kocheng oren..  Btw ges, mimin mau share jenis-jenis risiko yang dijamin Asuransi kendaraan yang kamu pasti belum tau! 👇 https://t.co/wcgtxEP4DR",0,1,2,13,in,226496603,1702615203354227012,AllianzID,https://twitter.com/AllianzID/status/1702615203354227012,Allianz
Fri Sep 15 00:51:36 +0000 2023,1702485283948941450,Bersyukur bisa bantu claim asuransi perjalanan allianz travel pro untuk perjalanan amerika dan terkena covid  Yuk punya proteksi sebelum berpergian❤️  https://t.co/zEKExEoYQU https://t.co/Rr64E565LV,0,0,0,0,in,1483699308050677761,1702485283948941450,ubbisss,https://twitter.com/ubbisss/status/1702485283948941450,Allianz
Thu Sep 14 12:19:46 +0000 2023,1702296076022346104,Klaim Allianz ditolak?! Kira-kira kenapa ya 🤔,0,0,1,1,in,1655579052646838278,1702296076022346104,rrockysuhendar,https://twitter.com/rrockysuhendar/status/1702296076022346104,Allianz
Thu Sep 14 10:55:33 +0000 2023,1702274882959233458,Allianz Life Syariah Indonesia telah resmi mendapatkan izin usaha untuk bidang asuransi dengan prinsip syariah dari Otoritas Jasa Keuangan (OJK).  Selengkapnya https://t.co/A8Pk5iU4qb,0,0,2,1,in,1169861863426818048,1702274882959233458,theiconomic,https://twitter.com/theiconomic/status/1702274882959233458,Allianz
Thu Sep 14 10:45:47 +0000 2023,1702272423406829600,"@indahinsol_ Hallo kak aku sendiri pakai allianz, kalau kakaknya mau tanya2 terlebih dahulu dan konsultasi mengenasi asuransi kesehatan boleh DM atau klik link WA di bio yaa :) thanks kak",0,0,0,0,in,1629031878538977280,1702253074205835727,coupleasuransi,https://twitter.com/coupleasuransi/status/1702272423406829600,Allianz
Thu Sep 14 08:42:04 +0000 2023,1702241292556865580,"PT Asuransi Allianz Life Indonesia sebagai penyedia asuransi jiwa dan kesehatan, memperkenalkan produk asuransi jiwa Allianz Pintar. https://t.co/pHoR5Aczx3",0,0,0,0,in,238091066,1702241292556865580,InvestorID,https://twitter.com/InvestorID/status/1702241292556865580,Allianz
Thu Sep 14 05:18:38 +0000 2023,1702190096693576116,@godelivaajenx @AllianzID Hallo selamat siang kak aku sendiri agen allianz :) kalau kakaknya mau tanya2 dan kknsultasi terlebih dahulu mengenai asuransi kesehatan allianz boleh DM atau klik link WA di bio yaa thanks kak,0,0,0,0,in,1629031878538977280,1702161780104142932,coupleasuransi,https://twitter.com/coupleasuransi/status/1702190096693576116,Allianz
Wed Sep 13 11:34:14 +0000 2023,1701922229083382138,Bersyukur tim kami sudah bantu nasabah Masuk RS Mayapada Tangerang Dirawat tgl 31 July 2023-9 Agt 2023 Diagnosa infeksi saluran kencing Total claim Rp 47.077.101  Semua dibayarkan CASHLESS oleh asuransi Allianz❤️  Yuk miliki proteksi keuanganmu sendiri ! https://t.co/zEKExEoYQU https://t.co/LuNr6HpLRR,0,0,0,0,in,1483699308050677761,1701922229083382138,ubbisss,https://twitter.com/ubbisss/status/1701922229083382138,Allianz
Wed Sep 13 07:44:09 +0000 2023,1701864326238454095,Otoritas Jasa Keuangan (OJK) telah memberikan izin usaha di Bidang Asuransi Jiwa Dengan Prinsip Syariah Kepada PT Asuransi Allianz Life Syariah Indonesia. https://t.co/61WsQ2M7ej,0,0,0,0,in,1450957656,1701864326238454095,Media_Asuransi,https://twitter.com/Media_Asuransi/status/1701864326238454095,Allianz
Wed Sep 13 01:44:49 +0000 2023,1701773897820160474,@AllianzID Halo min mau nanya untuk di daerah bandar lampung rs atau tmpt praktek dokter yg tercover allianz dmn aja ya saya ingin berobat menggunakan asuransi saya,0,2,0,0,in,255949420,1701773897820160474,yeyenneyes,https://twitter.com/yeyenneyes/status/1701773897820160474,Allianz
Wed Sep 13 00:57:29 +0000 2023,1701761985644503145,"@Yourgodmother13 Allianz makkkk Setelah ak mencoba berbagai asuransi mulai manulife, axa dan prudent yg paling ciamik sejauh ini cuman Allianz 🥹🥹🥹 Fast respon pula Jika mau nnt ak dm kontak agent yg ngelayanin aku",0,1,0,2,in,1191882374637703168,1701587116055200190,kimmymatcha,https://twitter.com/kimmymatcha/status/1701761985644503145,Allianz
Tue Sep 12 20:13:11 +0000 2023,1701690440490025280,"@Yourgodmother13 Kalo untuk individu Allianz Indonesia mak, produk asuransi kesehatannya bagus bisa cover gigi juga",0,0,0,0,in,730173278824763392,1701587116055200190,maikparli3006,https://twitter.com/maikparli3006/status/1701690440490025280,Allianz
Tue Sep 12 14:41:03 +0000 2023,1701606855917896079,"@Yourgodmother13 4 kali ngrasain asuransi yang beda-beda, tiga antaranya cover buat gigi Allianz, AIA, Pasific Cross.  Paling besar limitnya di Pasific Cross",0,0,0,0,in,1383800737256284167,1701587116055200190,hffpr,https://twitter.com/hffpr/status/1701606855917896079,Allianz
Tue Sep 12 11:22:38 +0000 2023,1701556923404055001,"Aku udah tau kamu di Allianz. Aku kira tadinya kamu mau nawarin asuransi...""  Kata temen yang aku samperin tadi.  No.  Aku ngga nawarin asuransi, tapi lebih dari itu.   Aku nawarin jalan keluar dari income ngga naik tapi biaya hidup naik secepat kilat.  Caranya gampang lagi.""",0,1,0,0,in,48627340,1701556923404055001,dimassuryo,https://twitter.com/dimassuryo/status/1701556923404055001,Allianz
Tue Sep 12 03:47:22 +0000 2023,1701442353377206276,"Jaman sekarang asuransinya masih make yang nombok? Serius??  Tandanya asuransimu harus di upgarde🤗  Yuk konsultasi sama aku, gratis!!🤗  #asuransijiwa #asuransisakitkritis #asuransisyariah #asuransikecelakaan #asuransiallianz #asuransipendidikan https://t.co/EPd98wY9tb",0,0,0,0,in,1577244220548845568,1701442353377206276,pusphtanggi,https://twitter.com/pusphtanggi/status/1701442353377206276,Allianz
Mon Sep 11 11:51:00 +0000 2023,1701201674092822593,@HEYDEERAHMA Semangat kak semoga menemukan asuransi yang sesuai dengan kebutuhan kakak✨  Boleh DM aku kalau mau konsul ttg asuransi Allianz ya nanti ku bantu 👌,0,0,0,1,in,1490626555403399168,1701151724353065241,AgenAsuransimu,https://twitter.com/AgenAsuransimu/status/1701201674092822593,Allianz
Mon Sep 11 11:47:36 +0000 2023,1701200819104977295,"@annsoya hallo kak dari allianz, allianz sendiri ada asuransi jiwa dengan tenor 5/10/15 tahun kak :) kalau mau tanya2 boleh DM atau klik link WA di bio yaa thanks kak",0,0,0,0,in,1629031878538977280,1701195339490103402,coupleasuransi,https://twitter.com/coupleasuransi/status/1701200819104977295,Allianz
Mon Sep 11 10:21:43 +0000 2023,1701179203784442242,Kita spill yuk! Manfaat fasilitas RS Allianz (Asuransi Kesehatan).   Cover: Perawatan dialisis (cuci darah)✅ Remisi kanker✅ Transplantasi✅ Limit 10-20 Milliar pertahun dan Refill✅  #asuransikesehatan #asuransijiwa #asuransiallianz #asuransisakitkritis #karturumahsakit https://t.co/6WcFNIEsnR,0,0,0,1,in,1577244220548845568,1701179203784442242,pusphtanggi,https://twitter.com/pusphtanggi/status/1701179203784442242,Allianz
Mon Sep 11 07:24:58 +0000 2023,1701134725690339606,"rawat inap selama 2 mlm CASHLESS, dicover 100% oleh Asuransi Allianz🫰🏻💙  Polis aktif 25 Juni 2023 Rawat inap 25 Agustus 2023 Premi 1,2jt/bln  Premi yg udh disetor di Allianz 2.4jt  Total claim yg dibayar Allianz 12,8jt  Yuk punya proteksi keuanganmu  https://t.co/sbLqhndq0u",0,0,1,0,in,1483699308050677761,1701134722288730422,ubbisss,https://twitter.com/ubbisss/status/1701134725690339606,Allianz
Sun Sep 10 12:24:00 +0000 2023,1700847589946790377,Allianz Hadir di Kisaran Perkuat Agen dan Calon Mitra di Bisnis Asuransi https://t.co/pb01dChh1A,0,0,0,0,in,1627525846268518400,1700847589946790377,Timenewscoid,https://twitter.com/Timenewscoid/status/1700847589946790377,Allianz
Sat Sep 09 05:04:05 +0000 2023,1700374495608074403,"@champabila Hallo kak biasanya asuransi kantor yang mengcover hingga rawat jalan, di allianz sendiri bisa cover rawat jalan jika sudah sempat di rawat inap jangkauannya h-2 sebelum dan h+3 bulan setelah rawat inap :) kalau mau tanya2 mengenai asuransi allianz boleh DM yaa kak",0,0,0,1,in,1629031878538977280,1700364435419009383,coupleasuransi,https://twitter.com/coupleasuransi/status/1700374495608074403,Allianz
Fri Sep 08 14:48:52 +0000 2023,1700159271361540557,"@ssefnum aku sendiri pakai allianz, kalau ada yang mau tanya2 dan konsultasi mengenai asuransi kesehatan boleh DM atau klik link WA di bio yaa :)",0,0,0,0,in,1629031878538977280,1700157014695936441,coupleasuransi,https://twitter.com/coupleasuransi/status/1700159271361540557,Allianz
Fri Sep 08 12:45:05 +0000 2023,1700128122446979337,@lucaxyzz yg allianz ini yg dibahas produknya asuransi kesehatan murni atau unitlink?,0,2,0,0,in,1353355216377180160,1700070987851837865,75thrift,https://twitter.com/75thrift/status/1700128122446979337,Allianz
Thu Sep 07 06:19:42 +0000 2023,1699668746300989609,"Yg mau Santunan jiwa , masa bayar hanya 5thn saja, total bayar maksimal 25% , santunan jiwa 100% , bahkan bisa 150% , DM aja ya Legacy Pro Allianz Asuransi jiwa. Contoh , total bayar 250jutaan, siapkan dana warisan 1 Milyar bahkan bisa 1.5M, nabung aja ga bisa sampe. Produk keren",0,0,0,1,in,1087171020107042819,1699668746300989609,heffheven,https://twitter.com/heffheven/status/1699668746300989609,Allianz
Thu Sep 07 06:19:23 +0000 2023,1699668669121618214,"@hansdavidian Yg mau Santunan jiwa , masa bayar hanya 5thn saja, total bayar maksimal 25% , santunan jiwa 100% , bahkan bisa 150% , DM aja ya Legacy Pro Allianz Asuransi jiwa. Contoh , total bayar 250jutaan, siapkan dana warisan 1 Milyar bahkan bisa 1.5M, nabung aja ga bisa sampe.",0,0,0,0,in,1087171020107042819,1699406333181886971,heffheven,https://twitter.com/heffheven/status/1699668669121618214,Allianz
Wed Sep 06 12:14:02 +0000 2023,1699395530349314359,"Bersyukur asuransi Allianz telah bantu bayar bill RP 150juta nasabah yg tiba2 sakit   Claim cashless nasabah usia 48 tahun, ga pernah masuk RS sebelumnya, tiba2 demam tinggi dan lemas tak berdaya. Langsung dilarikan ke RS   Ternyata ada batu pada saluran kemih dan harus dioperasi https://t.co/FD7P4W46dp",0,1,1,0,in,1483699308050677761,1699395530349314359,ubbisss,https://twitter.com/ubbisss/status/1699395530349314359,Allianz
Wed Sep 06 06:54:05 +0000 2023,1699315011288809584,"Mendorong Pembangunan Inklusi, Asuransi Allianz Life Indonesia Raih TrenAsia ESG Award 2023 #TrenAsia https://t.co/MS4sMhaPr8",0,0,2,0,in,1675698038625673219,1699315011288809584,trenasiadotcom,https://twitter.com/trenasiadotcom/status/1699315011288809584,Allianz
Wed Sep 06 05:21:22 +0000 2023,1699291681617838254,"@doaibuw Boleh DM aku kak, aku sharing asuransi dari Allianz ☺️🙏",0,0,0,0,in,1139364214995165189,1699212144263516392,DeaChandra10,https://twitter.com/DeaChandra10/status/1699291681617838254,Allianz
Wed Sep 06 03:02:31 +0000 2023,1699256737923281202,"@PlayerMussan @txtfromkeuangan Allianz kak, Perusahan Asuransi nomor 1 di dunia dan nomor 1 di Indonesia juga Mau info bisa DM ya, bisa tanya tabya detail dulu sebelum memutuskan untuk membeli polis 💙",0,0,0,0,in,1681233670538137600,1699032553737638155,TobingAllianz,https://twitter.com/TobingAllianz/status/1699256737923281202,Allianz
Wed Sep 06 01:31:09 +0000 2023,1699233743544959382,"@doaibuw selamat pagi kak aku dari allianz ,kalau kakaknya mau tanya2 dan konsultasi mengenasi asuransi kesehatan allianz boleh DM ya kak atau klik link WA di bio :) thanks kak",0,0,0,0,in,1629031878538977280,1699212144263516392,coupleasuransi,https://twitter.com/coupleasuransi/status/1699233743544959382,Allianz
Tue Sep 05 16:49:56 +0000 2023,1699102575310823503,"@Matcchalatte Malam kak menurutku asuransi itu worth it karena sakit itu ga ada yg tau , aku sendiri dan keluarga pakai allianz :) kalau kakak mau konsultasi dan tanya2 mengenari asuransi allianz boleh DM atau klik link WA di bio yaa thanks kak",0,0,0,0,in,1629031878538977280,1699044830503211053,coupleasuransi,https://twitter.com/coupleasuransi/status/1699102575310823503,Allianz
Tue Sep 05 03:05:28 +0000 2023,1698895093082783950,"Rada rada ya emang asuransi itu. Gw nabung dan beli asuransi dari Allianz, Manulife, Prudential, AIA, belasan taun banyakan keluar dananya daripada manfaatnya.   Sekali aja sih kepake operasi masuk RS, jadi I will keep health insurance aja skrg.",1,5,1,3,in,108877394,1698895093082783950,felinekeeper,https://twitter.com/felinekeeper/status/1698895093082783950,Allianz
Mon Sep 04 12:18:29 +0000 2023,1698671875361243417,"@evimsofian @quoide9 betul ni! asuransi itu bukan tabungan ataupun investasi, yang kita cari manfaatnya.   di Allianz ada produk khusus asuransi jiwa namanya Legacy Pro, asuransi tradisional yg pembayarannya hanya 5/10/15 tahun, tapi masa pertanggungan hg 100tahun! 😍",0,0,0,0,in,1655579052646838278,1698294758505095653,rrockysuhendar,https://twitter.com/rrockysuhendar/status/1698671875361243417,Allianz
