created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,Produk
Sun Sep 10 14:31:22 +0000 2023,1700879645087047942,"@worksfess Halo gua Filip, fulltime agen asuransi dari Prudential  Gua lagi buka recruiting jadi part of tim gua, tapi gua ga bisa janji tahun depan beli BMW HAHA  Bagi yang berkenan boleh DM ya  Gua cuma bisa share dari apa yang gua lakukan sampai hari ini, semoga kita cocok Thankyou",0,3,0,13,in,1350533526,1700876122106552561,filcadet,https://twitter.com/filcadet/status/1700879645087047942,Prudential
Sun Sep 10 11:45:58 +0000 2023,1700838017882263795,"@worksfess Halo Temen2 perkenalkan gua Filip, fulltime agen asuransi dari Prudential  Gua lagi buka recruiting untuk jadi part of tim gua as agen asuransi juga, tapi gua ga bisa janji tahun depan beli BMW ya HAHA  buat yang bersedia &amp  berkenan boleh DM atau kontak gua via link di bio untuk…",0,0,1,8,in,1350533526,1700833510309941488,filcadet,https://twitter.com/filcadet/status/1700838017882263795,Prudential
Sun Sep 10 02:05:05 +0000 2023,1700691835725975957,"@worksfess Halo gua Filip, fulltime agen asuransi dari Prudential    Gua lagi buka recruiting untuk jadi part of tim gua as agen asuransi juga, tapi gua ga bisa janji tahun depan beli BMW ya HAHA  buat yang bersedia &amp  berkenan boleh DM atau kontak gua via link di bio ya  Gua cuma bisa share…",0,0,0,2,in,1350533526,1700687042559312198,filcadet,https://twitter.com/filcadet/status/1700691835725975957,Prudential
Wed Sep 06 15:00:09 +0000 2023,1699437335299969032,"Anak Nasabah harus opname karena ISPA selama 5 hari, FULL COVER oleh Prudential...  Thanks cici dan koko yg sdh mempercayakan asuransi nya pada Prudential dan mempercayai sy sebagai agentnya dan membantu claim 🙏🏻🙏🏻🙏🏻 https://t.co/H1VV8qYgXa",0,0,0,0,in,1520819627240034304,1699437335299969032,anisamantha_pru,https://twitter.com/anisamantha_pru/status/1699437335299969032,Prudential
Tue Sep 05 09:12:27 +0000 2023,1698987447768744356,Jadi apa yang sedang di lakukan nih sama perusahaan asuransi khususnya Prudential? (Karena gua di Prudential)  Kita lagi negosiasi &amp  buat list2 priority untuk Rumah Sakit yang memang bisa ikutin SOP claim kita &amp  yang terpenting adalah soal BUKU TARIF 🏷️,0,1,0,1,in,1350533526,1698987435466899522,filcadet,https://twitter.com/filcadet/status/1698987447768744356,Prudential
Tue Sep 05 09:12:24 +0000 2023,1698987435466899522,Filip kata agent asuransi lain Prudential claimnya jadi reimburse?  Jadi kita lagi ada re-negosiasi sama banyak Rumah Sakit di Indonesia perihal kecepatan claim &amp  soal “BUKU TARIF” untu perawatan di suatu Rumah Sakit.  Tapi fungsi dari re-negosiasi ini apa? Mari gua jelasin🧵 https://t.co/iuD1qmZ11D,1,1,1,5,in,1350533526,1698987435466899522,filcadet,https://twitter.com/filcadet/status/1698987435466899522,Prudential
Tue Sep 05 03:05:28 +0000 2023,1698895093082783950,"Rada rada ya emang asuransi itu. Gw nabung dan beli asuransi dari Allianz, Manulife, Prudential, AIA, belasan taun banyakan keluar dananya daripada manfaatnya.   Sekali aja sih kepake operasi masuk RS, jadi I will keep health insurance aja skrg.",1,5,1,3,in,108877394,1698895093082783950,felinekeeper,https://twitter.com/felinekeeper/status/1698895093082783950,Prudential
Tue Sep 05 00:39:55 +0000 2023,1698858464414773633,@dmwsdq Iyoo Itu unitlinknya sebenernya Dan biaya admin u/ unitlink itu mahal 😂 Bisa ngmg begini krn pernah jd agen asuransi prudential syariah,0,0,2,0,in,56621625,1698668674947920376,azirizky,https://twitter.com/azirizky/status/1698858464414773633,Prudential
Tue Sep 05 00:07:01 +0000 2023,1698850183931715739,"Assallamualaikum Selamat pagi Saat ini Prudential baru aja launching produk asuransi kesehatan yang bagus banget dan pasti cocok dengan kita semua karena :  _Yuk, klik Spil aja link di bawah ini untuk info lebih lanjut_ Dan *Anda bisa *Simulasi  https://t.co/0c1QVTmjLa https://t.co/BWUZaw8LNP",0,0,0,0,in,1516450973492736000,1698850183931715739,Agung_prasherni,https://twitter.com/Agung_prasherni/status/1698850183931715739,Prudential
Mon Sep 04 07:35:59 +0000 2023,1698600783724556721,@arievrahman ASURANSI PRUDENTIAL YAA https://t.co/JkjDIF1DS5,0,0,0,0,in,1297895830423105537,1698294417780822358,MariaTrihartati,https://twitter.com/MariaTrihartati/status/1698600783724556721,Prudential
Mon Sep 04 03:06:29 +0000 2023,1698532960696414665,@ prudential jg. duit asuransi 1 keluarga g cari semua,0,0,0,0,in,1079384947721363457,1698532960696414665,spiderfrommarsz,https://twitter.com/spiderfrommarsz/status/1698532960696414665,Prudential
Mon Sep 04 03:00:13 +0000 2023,1698531383092871581,LOKER BANDUNG TERBARU: Marketing Asuransi di Prudential Legacy Inc #lokerbandung #lowongankerjabandung #loker #bandung #jabar #jawabarat https://t.co/6NTqdgZlTJ,0,0,0,0,in,1863839660,1698531383092871581,lokerbandungid,https://twitter.com/lokerbandungid/status/1698531383092871581,Prudential
Sun Sep 03 15:58:37 +0000 2023,1698364885900710044,"Gamau bahas soal yang terjadi sama bro @arievrahman tapi mau remind aja buat agent2 dengan segala hormat, karena related dengan apa yang terjadi.  Sebenernya ada banyak perubahan tahun ini soal claim di dunia Asuransi supaya merubah claim lebih seamless  You name it Prudential,…",0,0,0,2,in,1350533526,1698364885900710044,filcadet,https://twitter.com/filcadet/status/1698364885900710044,Prudential
Sun Sep 03 14:45:55 +0000 2023,1698346590132727813,"@mocheefourth iya kah kak😭 aku udah wanti2 ke ortu  jangan kemakan itu sales asuransi, pernah jg dulu pake prudential udah lgsg aku suruh ambil aja mumpung masih lancar",0,1,0,0,in,1616268811816300544,1698341143422161318,norawitlvs,https://twitter.com/norawitlvs/status/1698346590132727813,Prudential
Sun Sep 03 11:42:54 +0000 2023,1698300533365489702,Prudential juga!! Ibuku rugi bgt puluhan jt gara2 agentnya nipu eh prudentialnya gakmau tanggung jawab. Emg gak ada yg bener asuransi indonesia tuh😒,0,0,0,0,in,86025063,1698300533365489702,rsintiap,https://twitter.com/rsintiap/status/1698300533365489702,Prudential
Sun Sep 03 10:43:50 +0000 2023,1698285668919898445,"@arievrahman Tidak mengerti asuransi. Pernah ikut Prudential Syariah.  Premi 1 juta, jangka 10 tahun. Tidak pernah klaim pengobatan. Setelah 10 tahun, cuma terima sekitar 30 jutaan 😭",0,0,0,0,in,1325395879231016963,1697996262602379297,joni_jovi,https://twitter.com/joni_jovi/status/1698285668919898445,Prudential
Sun Sep 03 04:04:35 +0000 2023,1698185194791170249,Gak lagi dah ikutan asuransi apalagi Prudential 😂😂 kapok pok pok pok. Cukup 5 tahun aja abis itu tutup.,0,0,0,0,in,1450903829591953413,1698185194791170249,im__daniella__,https://twitter.com/im__daniella__/status/1698185194791170249,Prudential
Sun Sep 03 03:02:21 +0000 2023,1698169531276145117,"Orang-orang besar si prudential tuh 🖕🏻🖕🏻 Bapak gw kerja di prudential di bantu saudara, dikasih misi buat gaet 3 orang dan boleh lebih, ya bapak gw jago ngomog dapet lah 6 orang ikut asuransi itu, eh gaji bapak gua malah di ambil sama saudara 90%, asuu🖕🏻",0,0,0,0,in,1073060345789345796,1698169531276145117,kmyjh_48,https://twitter.com/kmyjh_48/status/1698169531276145117,Prudential
Sun Sep 03 02:52:42 +0000 2023,1698167103919129003,"@arievrahman Heeyy!... Waktu gw dirawat, umur bpjs baru itungan bulan pasca diwajibin dan gw msh duet sama Prudential. Klaim pru was wes wos fa di fu pdh udah sonding sejak mau ranap, klaim bpjs cuma ditanya ada asuransi lain yg cover? Langsung diokein pas gw jawab pruden was wes wos fa fi fu",0,0,0,0,in,69490387,1697996262602379297,Cluring,https://twitter.com/Cluring/status/1698167103919129003,Prudential
Sun Sep 03 02:03:52 +0000 2023,1698154812473532911,"@arievrahman Yaelah, sempat galau mau ambil asuransi swasta apa nggak, dan klo iya maunya Prudential. Ternyata kayak gini...",0,0,0,0,in,1381636522663768068,1697996262602379297,Donyogu6,https://twitter.com/Donyogu6/status/1698154812473532911,Prudential
Sun Sep 03 01:50:21 +0000 2023,1698151411899641882,"Jangan salah, banyak kok grundelan saya ke Prudential, malah ada 1 yg rada rame kapan itu.   Tp masing2 layanan ada plus minusnya. Dan sebagai konsumen (asuransi) dan pengguna (BPJS) harus tahu betul prosedur dan “tips dan trik”nya.",0,1,3,7,in,44556194,1698150846016676348,elisa_jkt,https://twitter.com/elisa_jkt/status/1698151411899641882,Prudential
Sat Sep 02 15:33:50 +0000 2023,1697996262602379297,Wkwkwk lucu amat masa BPJS layanannya lebih seamless daripada Prudential. Ngapain bayar asuransi swasta kalau BPJS better.  Based on true story di salah satu RS Bandung.,622,641,2080,11149,in,79921163,1697996262602379297,arievrahman,https://twitter.com/arievrahman/status/1697996262602379297,Prudential
Thu Aug 31 03:50:19 +0000 2023,1697094438202573063,"@worksfess Halo gua Filip, fulltime agen asuransi dari Prudential    Gua lagi buka recruiting untuk jadi part of tim gua, tapi gua ga bisa janji tahun depan beli BMW ya HAHA  buat yang bersedia &amp  berkenan boleh DM atau kontak gua via link di bio ya  Gua cuma bisa share dari apa yang gua…",0,19,8,123,in,1350533526,1696878792969519309,filcadet,https://twitter.com/filcadet/status/1697094438202573063,Prudential
Wed Aug 30 06:53:53 +0000 2023,1696778245591663022,"@GeiszChalifah Tanya @Uki23 ngerti gak dia keberpihakan kepada rakyat ? @psi_id  @grace_nat  bukan hanya Program Ecek ECek BPJS Gratis, kalo segitu doang mikirnya repot lah !!! PSI katanya Partai anak muda mana butuh BPJS kalo Asuransi Prudential butuh mereka, tuh Orang Tua baru butuh BPJS.",0,0,0,0,in,97885984,1696498889900331264,iwantarigan,https://twitter.com/iwantarigan/status/1696778245591663022,Prudential
Tue Aug 29 09:57:01 +0000 2023,1696461948135899522,"WKWK daritadi ada yg hubungin nomor gak gue save, gue decline sampe gue block. Taunya itu dr asuransi prudential dongg😭😭. Pdhl nunggu bgt dihubungin mereka buat ngomongin asuransi ehh malah gue ga angkat grgr skeptis tlp penipuan😭",0,0,0,0,in,427211338,1696461948135899522,lilpandora_,https://twitter.com/lilpandora_/status/1696461948135899522,Prudential
Tue Aug 29 03:11:52 +0000 2023,1696359988946767922,"Sebagian orang yg telah paham konsep Asuransi bahkan tidak hanya memiliki Asuransi Jiwa utk proteksi keuangan keluarga, tetapi menyelaraskan fitur produk Asuransi dengan rencana keuangan keluarga jangka panjang.  Misal : membuka asuransi PCB 88 Prudential untuk anak² mereka.",0,0,0,1,in,349561276,1696355475112300862,AgungDjokoNugro,https://twitter.com/AgungDjokoNugro/status/1696359988946767922,Prudential
Mon Aug 28 13:42:05 +0000 2023,1696156199287210226,"Gess ada yg mo ikut job isi google form asuransi Prudential?? Cm perlu nomor telp aktif aja, untuk nama, kota dll nya boleh fake. Fee 5k/device sung tf pas done, klo mau wa ke https://t.co/tYFhRY2i15  #zonauang #zonajajan",0,0,0,1,in,2878313973,1696156199287210226,gr8suli,https://twitter.com/gr8suli/status/1696156199287210226,Prudential
Mon Aug 28 07:49:19 +0000 2023,1696067424095994051,"Gess ada yg mo ikut job isi google form asuransi Prudential?? Cm perlu nomor telp aktif aja, untuk nama, kota dll nya boleh fake. Fee 5k/device sung tf pas done, klo mau wa ke https://t.co/tYFhRY2PQD  #zonauang #zonajajan",0,0,0,0,in,2878313973,1696067424095994051,gr8suli,https://twitter.com/gr8suli/status/1696067424095994051,Prudential
Fri Aug 25 14:49:21 +0000 2023,1695085962538479934,Tragis uang terkumpul di perusahaan asuransi ratusan juta tapi tidak bisa membiayai pengobatan hingga cacat kaki  Non Aktif karena Nilai Tunai &amp  Investasi tidak pernah terbentuk (8 tahun bayar premi)  @ID_PRUDENTIAL  Apri Thailand Capek Luar Dalem  https://t.co/WMCcpDMm37,0,0,0,0,in,1028997916906516480,1695085962538479934,sli1968,https://twitter.com/sli1968/status/1695085962538479934,Prudential
Thu Aug 24 07:11:24 +0000 2023,1694608326666154302,Seluruh anggota Prudential asuransi yang baik hati dan terhormat dengar kan ngomongnya Kokoferimeycityanggotaprudential asuransi nama weny syaranamualmanupassaa wanita idiot tidak pernah terpakai oleh ft Prudential asuransi tidak pernah terpakai oleh ftgeneraliasuransi🙏🏻✌🏻 https://t.co/b9rAsbTv5k,0,0,0,0,in,1694126228775845888,1694608326666154302,meycity87583,https://twitter.com/meycity87583/status/1694608326666154302,Prudential
Thu Aug 24 05:50:05 +0000 2023,1694587864825381004,Mas nanang anggota Prudential asuransi usir saja namanya weny syaranamualmanupassaadari fesbukInstagramtelegramnama weny syaranamualmanupassaa wanitaidiottidakpernahbisauntuk membacabukuhurufayatAlquran tidakpernahbisauntukmenuliskan buku hurufayatAlquranitu hahahahahahaha 😅😂🤣 https://t.co/g38nO2ch2a,0,0,0,0,in,1694126228775845888,1694587864825381004,meycity87583,https://twitter.com/meycity87583/status/1694587864825381004,Prudential
Thu Aug 24 05:46:21 +0000 2023,1694586924030415316,Mas nanang anggota Prudential asuransi mengusir nama weny syaranamualmanupassaa wanita idiot bukananggotaprudential asuransi nama weny syaranamualmanupassaa 😡😠😤😤👊🏻👊🏻👊🏻👊🏻🔥🔥🔥🔥mas nanang anggota Prudential asuransi temanakrabom Kokoferimeycityanggotaprudential asuransi https://t.co/1uPYeisvWD,0,0,0,0,in,1694126228775845888,1694586924030415316,meycity87583,https://twitter.com/meycity87583/status/1694586924030415316,Prudential
Thu Aug 24 05:32:37 +0000 2023,1694583470256001459,Dengar ya anggota Prudential asuransi semua yang baik hati dan terhormat nama weny syaranamualmanupassaa wanita idiot bukan anggotaPrudential asuransisemua 😅😂🤣🙏🏻✌🏻 nama weny syaranamualmanupassaa pernah mencuri handphonemerekvivoy12s sumpahdemiRasulullah https://t.co/Tb3OdjHx0u,0,0,0,0,in,1694126228775845888,1694583470256001459,meycity87583,https://twitter.com/meycity87583/status/1694583470256001459,Prudential
Tue Aug 22 15:47:09 +0000 2023,1694013347656855815,Simple n Mudah jika Negara dan Pejabat terkait lainnya lebih Tegas pada PUJK yg jelas bermasalah❗  2 bln Mediasi LAPS Diabaikan  @ojkindonesia  #asuransi #prudential  Selasa Malam Budiman di Semarang  Honda Thailand Nobita Gen 5 Butuh Ponyo Gerah F-15EX https://t.co/RrsM3ottjv,0,0,0,2,in,1028997916906516480,1694013347656855815,sli1968,https://twitter.com/sli1968/status/1694013347656855815,Prudential
Tue Aug 22 15:25:05 +0000 2023,1694007792808694270,@afrkml Halo! Nama saya Filip  Saya fulltime insurance agent dari Prudential Banyak dari kalian mungkin bingung asuransi itu apaan &amp  takut ketipu juga  Mungkin kalian boleh baca portofolio claim nasabah2 saya supaya bisa tambah buat kalian yakin untuk punya asuransi ya Thank you…,0,1,0,0,in,1350533526,1693958141686542381,filcadet,https://twitter.com/filcadet/status/1694007792808694270,Prudential
Tue Aug 22 04:12:34 +0000 2023,1693838548393451932,"Ada produk baru Asuransi Jiwa dari Prudential Syariah, namanya PRUAnugerah  Silahkan DM saya untuk penjelasan lebih lanjut https://t.co/CZth71OGVD",0,0,0,1,in,349561276,1693838548393451932,AgungDjokoNugro,https://twitter.com/AgungDjokoNugro/status/1693838548393451932,Prudential
Mon Aug 21 09:57:52 +0000 2023,1693563057719705759,"Berkas yg dikirim via JnT dari Palembang ke Jakarta dg bukti/resi terlampir tidak/blm sampai ke tujuan, mungkin hilang. Isi berkas itu Polis asuransi prudential yg bernilai jutaan rupiah. Tentu saya sbg pemilik dokumen asuransi tsb dirugikan. @jntexpressid https://t.co/CM5Wth1WsV",0,0,0,1,in,420910853,1693563057719705759,Imron_Hakim,https://twitter.com/Imron_Hakim/status/1693563057719705759,Prudential
Sun Aug 20 16:39:23 +0000 2023,1693301714735305171,"jgn lupa asuransi, pastinya pake Prudential dong, BAnya ganteng2 🥰 https://t.co/nPPXWfB5Pt",0,1,0,0,in,594425137,1693301714735305171,hi_sseulgi,https://twitter.com/hi_sseulgi/status/1693301714735305171,Prudential
Sun Aug 20 08:40:11 +0000 2023,1693181120865833048,"Bukan gak mau bikin asuransi, aku mau bangeeet. Tapi gak gini dong caranya 😭 Harus di pelajari dulu, aku masih cari pembanding allianz vs prudential 😢",0,2,0,0,in,1389084750506172418,1693178558737494150,wiyputri12,https://twitter.com/wiyputri12/status/1693181120865833048,Prudential
Sat Aug 19 13:19:24 +0000 2023,1692888997952094246,"@hrdbacot Halo gua Filip, fulltime agen asuransi dari Prudential  Gua lagi buka recruiting untuk jadi part of tim gua &amp  tapi gua ga bisa janji tahun depan beli BMW ya HAHA, buat yang bersedia &amp  berkenan boleh DM atau kontak gua via link di bio ya  Gua cuma bisa share dari apa yang gua…",0,4,1,7,in,1350533526,1692886098605904164,filcadet,https://twitter.com/filcadet/status/1692888997952094246,Prudential
Fri Aug 18 18:55:48 +0000 2023,1692611269931720746,"Prudential, allianz, sinarmas. Untuk asuransi kesehatan bagus yg mana??",0,3,0,1,in,1615481090,1692611269931720746,tiaraelsabila,https://twitter.com/tiaraelsabila/status/1692611269931720746,Prudential
Fri Aug 18 05:47:27 +0000 2023,1692412875997167764,"@tanyakanrl Prudential Allianz, tp baca kontrak snk bener2 ya nder. Kl asuransi kesehatan darurat, beberapa perisahaan bisa dipakai segera setelah daftar polis. Tp kl asuransi jiwa dan kesehatan non darurat tuh lebih kompleks, perlu waktu sampai polis berlaku.  Cmiiw",0,1,0,0,in,1691822631832494081,1692409745456676940,si_sugih,https://twitter.com/si_sugih/status/1692412875997167764,Prudential
Tue Aug 15 08:54:23 +0000 2023,1691372754170449920,"Prudential menjadi perusahaan terbesar ke 50 se-Indonesia versi @Fortune_IDN   TOP 1 perusahan asuransi terbesar di Indonesia.  Salah satu faktor dalam memilih asuransi adalah perusahaannya,   Thank you buat kepercayaan seluruh nasabah ❤️🙏 https://t.co/2ZwXZypz9F",0,1,3,7,in,1350533526,1691372754170449920,filcadet,https://twitter.com/filcadet/status/1691372754170449920,Prudential
Tue Aug 15 01:51:33 +0000 2023,1691266343931363328,"@luneetoileee Kalau mau nanya-nya ttg Prudential boleh banget kak, dan sebenarnya apapun asuransinya yang penting kalau asuransi kesehatan skrg udah bisa mengcover sesuai tagihan kak. Semoga membantu🙏",0,0,0,0,in,1172147598087475200,1690954428046831616,josep_nata,https://twitter.com/josep_nata/status/1691266343931363328,Prudential
Sat Aug 12 03:02:40 +0000 2023,1690197078914592768,"Hati-hati yg apply asuransi prudential, baca sekali lagi detailnya, krn harapanmu belum tentu bisa dibaca dalam pasal2 prudential, hanya ditulis diatas sendiri, dan pasal juga berjalan sendiri.",0,0,0,0,in,184951055,1690197078914592768,pengkuh63,https://twitter.com/pengkuh63/status/1690197078914592768,Prudential
Thu Aug 10 09:00:10 +0000 2023,1689562272014962688,"@wien_cn @djfarezki Sy ga tau apakah kesehatan termasuk kebutuhan primer/sekunder, atau bahkan tertier, yg jelas RS sy melayani BPJS seluruh kelas baik rawat jalan maupun rawat inap, melayani asuransi swasta (prudential, allianz dll) dan jg kerjasama dgn bbrp instansi, tp ya itu, huniannya turun",0,1,0,1,in,22548819,1689244388650815488,DhaniAnggara,https://twitter.com/DhaniAnggara/status/1689562272014962688,Prudential
Wed Aug 09 03:29:35 +0000 2023,1689116690377007104,"Suatu hari ada orang yang merasa di tipu telemarketing asuransi  🤬: ASUransi... itu penipu si axa,allianz,prudential,msig,manulife,generali penipuu telemarketing telepon gajelas tapi tiba2 atm gua di debet &amp  polis nyampe di rumah  😊: Waktu di jelasin lu jawabnya gimana?…",1,2,2,5,in,1350533526,1689116690377007104,filcadet,https://twitter.com/filcadet/status/1689116690377007104,Prudential
Tue Aug 08 20:58:30 +0000 2023,1689018270349950976,"@realllwinn @urfutureeboyfie @arionugroho_ Sama ky tanteku nih pakenya Prudential, tapi gatau tipe apa. Sering dijadiin perantara buat bayar asuransi, dia m-bank nya ga bisa harus verif ke kantor cabang dulu dan dia mager wkwk https://t.co/Lcjv4gGW6c",0,0,0,0,in,1167482776632717317,1688773398963671040,honeysweett_1,https://twitter.com/honeysweett_1/status/1689018270349950976,Prudential
Tue Aug 08 09:41:43 +0000 2023,1688847952465522688,@ID_PRUDENTIAL @PRU_ID asuransi unit Link dng sdh mobile PULSE ternyata u.  menarik hasil investasi masih sulit harus bawa polis ya. Kenapa tidak dapat secara PULSE online ya. Kalah aplikasi saham transaksi jual beli narik besar cukup 2 hari kerja. Waspada berasuransi UNITLINK.,0,0,0,0,in,199958165,1688847952465522688,dantsus,https://twitter.com/dantsus/status/1688847952465522688,Prudential
Tue Aug 08 09:12:28 +0000 2023,1688840591038390277,@cantiknyaakuh @NathPribady Asuransi black card tuh apa si? Prudential? Coba kasih tau dong,0,1,0,1,in,2157134833,1688773398963671040,sidqizr,https://twitter.com/sidqizr/status/1688840591038390277,Prudential
Mon Aug 07 02:38:41 +0000 2023,1688379105056849921,"Adalah agen asuransi disini? Aku mau tanya2 dong, bebas boleh allianz, manulife, prudential dll ku butuh infoo, maaciii",0,9,0,2,in,1434789996129521667,1688379105056849921,culpabl3s,https://twitter.com/culpabl3s/status/1688379105056849921,Prudential
Thu Aug 03 13:43:10 +0000 2023,1687096774677479425,"Singkat cerita tgl 18 Juni 2023, sang isteri meninggal dunia yang diakibatkan oleh Stroke. Lalu karena keluarga yang ditinggalkan sudah mengetahui bahwa almarhumah punya asuransi jiwa akhirnya mengajukan klaim kepada Prudential.",0,1,0,0,in,1172147598087475200,1687015072441483265,josep_nata,https://twitter.com/josep_nata/status/1687096774677479425,Prudential
Tue Aug 01 05:54:18 +0000 2023,1686254002831560704,@Minnieull Hai kak minnie! Aku baca nama oc kakak keinget nama asuransi prudential 🙏,0,1,0,0,in,985015976461664257,1685830893439754240,simjaeyuwn,https://twitter.com/simjaeyuwn/status/1686254002831560704,Prudential
Tue Aug 01 02:49:00 +0000 2023,1686207374523285504,"#asahnalar ..berkemanusiaan dalam berketuhanan yang adil nan beradab.  #InsuranceAsiaAwards ke 8 tahun ini merekognisi penghargaan kepada Prudential Syariah Indonesia sebagai International Sharia Insurer of The Year""  Asuransi Jiwa Syariah Terbaik 2023 di Asia.  #proud https://t.co/oBeMAO3oq0""",0,0,0,0,in,313143497,1686207374523285504,bonghinwei,https://twitter.com/bonghinwei/status/1686207374523285504,Prudential
Mon Jul 31 08:33:01 +0000 2023,1685931557981429760,FINANCIAL SERVICES Prudential Syariah Raih Penghargaan Sebagai Perusahaan Asuransi Jiwa Syariah Jiwa Terbaik se-Asia #beritabisnis #beritamarketing #financialservices   Klik beritanya di sini: https://t.co/QeWlu0mNUo,0,0,0,0,in,78196582,1685931557981429760,Marketing_co_id,https://twitter.com/Marketing_co_id/status/1685931557981429760,Prudential
