created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,Produk
Tue Oct 03 07:02:40 +0000 2023,1709101646176022863,PT Asuransi Sinar Mas berizin dan diawasi oleh Otoritas Jasa Keuangan.  #HariBatikNasional #AsuransiSinarMas #BertumbuhBersama,0,0,0,0,in,945754298,1709101638563287249,as_sinarmas,https://twitter.com/as_sinarmas/status/1709101646176022863,Sinarmas
Tue Oct 03 07:02:40 +0000 2023,1709101643420291256,"Saat ini, Batik Indonesia mulai dikenal orang luar sejak pemberian cinderamata untuk tamu-tamu kenegaraan mulai pertengahan tahun 80-an. Hal ini akhirnya menjadikan Batik ditetapkan sebagai warisan budaya tak benda oleh UNESCO.  Selamat Hari Batik Nasional 2023",0,1,0,0,in,945754298,1709101638563287249,as_sinarmas,https://twitter.com/as_sinarmas/status/1709101643420291256,Sinarmas
Tue Oct 03 07:02:38 +0000 2023,1709101638563287249,"Dalam sejarahnya, tanggal 2 Oktober sebagai Hari Batik Nasional berawal dari keputusan Organisasi Pendidikan, Keilmuan, dan Kebudayaan PBB atau UNESCO. https://t.co/f6X6Y5RuVa",0,1,0,0,in,945754298,1709101638563287249,as_sinarmas,https://twitter.com/as_sinarmas/status/1709101638563287249,Sinarmas
Tue Oct 03 03:53:31 +0000 2023,1709054044491432258,PT Asuransi Sinar Mas berizin dan diawasi oleh Otoritas Jasa Keuangan.  #AsuransiSinarMas #JanganCemasAdaSimas #ServingWithHeart #BikinJadiAman #BertumbuhBersama #MajuBersama #AwardsASM2023 #AsuransiSyariah #ASMSyariah,0,0,0,0,in,945754298,1709054033934364691,as_sinarmas,https://twitter.com/as_sinarmas/status/1709054044491432258,Sinarmas
Tue Oct 03 03:53:31 +0000 2023,1709054042205458933,"asuransi umum syariah, dan perusahaan penjaminan syariah.  Terima kasih kepada Infobank serta seluruh Dewan Juri Best The Best Financial Performance Sharia Guarantor Company 2023 atas apresiasi penghargaan yang telah diberikan kepada PT Asuransi Sinar Mas.",0,1,0,0,in,945754298,1709054033934364691,as_sinarmas,https://twitter.com/as_sinarmas/status/1709054042205458933,Sinarmas
Tue Oct 03 03:53:30 +0000 2023,1709054040032833813,"“Rating 154 Institusi Keuangan Syariah Versi Infobank 2023”.  Rating diolah berdasarkan kinerja keuangan institusi syariah tahun 2021 – 2022 dan dikelompokan dalam enam cluster, yakni bank umum syariah (BUS), unit usaha syariah (UUS) bank umum, BPR Syariah, asuransi jiwa syariah,",0,1,0,0,in,945754298,1709054033934364691,as_sinarmas,https://twitter.com/as_sinarmas/status/1709054040032833813,Sinarmas
Tue Oct 03 03:53:29 +0000 2023,1709054037692395647,pada ajang Sustainable SOE &amp  Islamic Business Forum 2023 yang diselenggarakan oleh Majalah Infobank.  Pemberian penghargaan “The Best Financial Performance Sharia Guarantor Company 2023” didasarkan pada hasil kajian bertajuk,0,1,0,0,in,945754298,1709054033934364691,as_sinarmas,https://twitter.com/as_sinarmas/status/1709054037692395647,Sinarmas
Tue Oct 03 03:53:29 +0000 2023,1709054033934364691,"Jakarta- 27 September 2023, PT Asuransi Sinar Mas meraih penghargaan The Best Financial Performance Sharia Guarantor Company 2023 sebagai Excellence Financial Performance Islamic Banking Unit of General Insurance Company 2022- Gross Premium &gt IDR 100 Billion"" https://t.co/OdDByBAAt7""",0,1,0,1,in,945754298,1709054033934364691,as_sinarmas,https://twitter.com/as_sinarmas/status/1709054033934364691,Sinarmas
Fri Sep 29 10:25:58 +0000 2023,1707703255936160231,PT Asuransi Sinar Mas berizin dan diawasi oleh Otoritas Jasa Keuangan.  #AsuransiSinarMas #JanganCemasAdaSimas #ServingWithHeart #BikinJadiAman #BertumbuhBersama #MajuBersama,0,0,0,0,in,945754298,1707703248650637703,as_sinarmas,https://twitter.com/as_sinarmas/status/1707703255936160231,Sinarmas
Thu Sep 28 06:37:06 +0000 2023,1707283272919924743,Asuransi Jiwa Sinarmas MSIG Ganti Nama #TrenAsia https://t.co/uAxw47mH9x,0,0,0,0,in,1675698038625673219,1707283272919924743,trenasiadotcom,https://twitter.com/trenasiadotcom/status/1707283272919924743,Sinarmas
Wed Sep 27 09:25:57 +0000 2023,1706963378395308447,Pembungkukan Pada Leher Resiko Terkena Spine Curvature  Simak juga video selengkapnya di Youtube Asuransi Sinar Mas atau klik pada link  https://t.co/VeqHtcoHCH  PT Asuransi Sinar Mas berizin dan diawasi oleh Otoritas Jasa Keuangan.  #AsuransiSinarMas #WebinarKesehatan https://t.co/XMlpG7cmLd,0,0,0,0,in,945754298,1706963378395308447,as_sinarmas,https://twitter.com/as_sinarmas/status/1706963378395308447,Sinarmas
Wed Sep 27 09:13:38 +0000 2023,1706960277709922609,Lowongan Kerja PT Asuransi Jiwa Sinarmas MSIG Tbk  Posisi : Bancassurance Consultant (Subang)  Kirim lamaran via jobstreet  https://t.co/FscujFD5Ee,0,0,1,0,in,1141195916268859394,1706960277709922609,SubangMotekar,https://twitter.com/SubangMotekar/status/1706960277709922609,Sinarmas
Wed Sep 27 03:47:15 +0000 2023,1706878139182579914,Duduk seharian dapat menyebabkan heart disease?  Simak juga video selengkapnya di Youtube Asuransi Sinar Mas atau klik pada link  https://t.co/VeqHtcoHCH  #AsuransiSinarMas #WebinarKesehatan  PT Asuransi Sinar Mas berizin dan diawasi oleh Otoritas Jasa Keuangan. https://t.co/xF7MV4w0iR,0,0,0,0,in,945754298,1706878139182579914,as_sinarmas,https://twitter.com/as_sinarmas/status/1706878139182579914,Sinarmas
Tue Sep 26 02:29:25 +0000 2023,1706496164248621436,Otoritas Jasa Keuangan (OJK) telah memberikan restu pergantian nama PT Asuransi Jiwa Sinarmas MSIG Tbk menjadi PT MSIG Life Insurance Indonesia Tbk dengan memberikan izin usaha di bidang asuransi jiwa. https://t.co/oGKyYDbktD,0,0,0,0,in,1450957656,1706496164248621436,Media_Asuransi,https://twitter.com/Media_Asuransi/status/1706496164248621436,Sinarmas
Tue Sep 26 02:16:00 +0000 2023,1706492789473890490,Tebak angka bo💣m  Intip keseruan lainnya dengan follow @asuransisinarmasofficial  PT Asuransi Sinar Mas berizin dan diawasi oleh Otoritas Jasa Keuangan.  #AsuransiSinarMas #BikinJadiAman #BertumbuhBersama https://t.co/Cbj2sui3aI,0,0,0,1,in,945754298,1706492789473890490,as_sinarmas,https://twitter.com/as_sinarmas/status/1706492789473890490,Sinarmas
Mon Sep 25 08:10:38 +0000 2023,1706219645165048006,"Otoritas Jasa Keuangan (OJK) memberikan izin perubahan nama PT Asuransi Jiwa Sinarmas MSIG Tbk menjadi PT MSIG Life Insurance Indonesia Tbk. Dalam pengumuman, OJK memberlakukan izin usaha tersebut pada 13 September 2023. Selengkapnya https://t.co/EAPmyRBvO0",0,0,0,0,in,1169861863426818048,1706219645165048006,theiconomic,https://twitter.com/theiconomic/status/1706219645165048006,Sinarmas
Fri Sep 22 14:15:41 +0000 2023,1705224351996641705,"@kumparan Mohon klarifikasi dr pihak asuransi #Adakami,#pinjol,#onlineloan,#loans,#Cartel,#fraud Cc:@SBILife,@Nationwide,@Nationwide,@NewYorkLife,@amfam,@AXAIndonesia,@AXA,@the_real_aia,@acaasuransi,@Jiwasraya,@as_sinarmas,@KPPU,@YLKI_ID,@TulusAbadi,@TulusWijanarko,@ING_news,@FT,@fsa_JAPAN",0,0,0,0,in,549841921,1705184059335532911,MuhTaufikRahmat,https://twitter.com/MuhTaufikRahmat/status/1705224351996641705,Sinarmas
Thu Sep 21 07:19:36 +0000 2023,1704757251289026819,Asuransi Sinarmas mencatatkan laba bersih naik 398 persen https://t.co/hzEbPHFuuZ,0,0,0,0,in,1203876160469266433,1704757251289026819,antarabiz,https://twitter.com/antarabiz/status/1704757251289026819,Sinarmas
Thu Sep 21 06:11:42 +0000 2023,1704740165577752779,"Chek di sinarmas msig, tetap bisa ikutan asuransi loh benefitnya cek aja. More info 📱 https://t.co/Z904FUUNyz",0,0,0,0,in,80355640,1704740165577752779,HariRomanus,https://twitter.com/HariRomanus/status/1704740165577752779,Sinarmas
Thu Sep 21 04:57:37 +0000 2023,1704721522269757951,He he he ...    PT Asuransi Sinar Mas berizin dan diawasi oleh Otoritas Jasa Keuangan.    #AsuransiSinarMas #BikinJadiAman #BertumbuhBersama https://t.co/0tcno9C2xZ,0,0,0,1,in,945754298,1704721522269757951,as_sinarmas,https://twitter.com/as_sinarmas/status/1704721522269757951,Sinarmas
Thu Sep 21 02:41:36 +0000 2023,1704687293121073566,"@rifalwkwk @jakunnowowibowo @Sinar_MasID @SMART_Sinarmas Halo kak sorry nimbrung, saya juga baru kejadian ngeiyain asuransi seminggu yang lalu, jadi bisa dibatalin ga kakk? Soalnya belum kepotong sii saldo saya",0,1,0,0,in,442390694,1500754755567570944,fiayeee,https://twitter.com/fiayeee/status/1704687293121073566,Sinarmas
Wed Sep 20 09:53:55 +0000 2023,1704433699159490747,Siapa nih yang sering ngalamin kaya gini?  PT Asuransi Sinar Mas berizin dan diawasi oleh Otoritas Jasa Keuangan.  #AsuransiSinarMas #BikinJadiAman #BertumbuhBersama https://t.co/EBGQVWm5Wm,0,0,0,1,in,945754298,1704433699159490747,as_sinarmas,https://twitter.com/as_sinarmas/status/1704433699159490747,Sinarmas
Tue Sep 19 15:57:43 +0000 2023,1704162864754205105,PT Asuransi Jiwa Sinarmas MSIG Tbk (Sinarmas MSIG Life) menggelar paparan publik. Salah satunya menyampaikan terkait rebranding. https://t.co/JXHwlYshCY,0,0,0,0,in,135795460,1704162864754205105,detikfinance,https://twitter.com/detikfinance/status/1704162864754205105,Sinarmas
Tue Sep 19 09:05:18 +0000 2023,1704059076249083917,"PT MSIG Life Insurance Tbk. (LIFE) yang sebelumnya bernama PT Asuransi Jiwa Sinarmas Tbk., mencatatkan laba bersih sebesar Rp 157,95 miliar per semester I-2023.   https://t.co/8ownbirO51",0,0,0,1,in,847372542830444544,1704059076249083917,cnbcindonesia,https://twitter.com/cnbcindonesia/status/1704059076249083917,Sinarmas
Tue Sep 19 07:16:32 +0000 2023,1704031702904189071,Terima kasih kepada Majalah Media Asuransi serta seluruh Dewan Juri Best Insurance Awards 2023 atas apresiasi penghargaan yang telah diberikan kepada PT Asuransi Sinar Mas.  PT Asuransi Sinar Mas berizin dan diawasi oleh Otoritas Jasa Keuangan.,0,1,0,0,in,945754298,1704031695501238445,as_sinarmas,https://twitter.com/as_sinarmas/status/1704031702904189071,Sinarmas
Tue Sep 19 07:16:31 +0000 2023,1704031698932183360,"Majalah Media Asuransi. Penghargaan Best General Insurance Award ini telah diterima oleh Asuransi Sinar Mas selama 8 tahun berturut-turut.  Ada 8 indikator penilaian yang digunakan Dewan Juri Best Insurance Awards untuk menentukan pemenang yaitu Pertumbuhan Premi Neto,",0,1,0,0,in,945754298,1704031695501238445,as_sinarmas,https://twitter.com/as_sinarmas/status/1704031698932183360,Sinarmas
Tue Sep 19 07:16:30 +0000 2023,1704031695501238445,"18 September 2023, Asuransi Sinar Mas meraih penghargaan Best General Insurance 2023 Kelompok Ekuitas Rp1,5 Triliun ke Atas"" dan ""Best General Sharia Insurance Business Unit 2023 Kelompok Ekuitas Rp100 Miliar ke Atas"" pada ajang ""Best Insurance Awards 2023” yang diadakan https://t.co/jtGvHkeJfu""",0,1,0,2,in,945754298,1704031695501238445,as_sinarmas,https://twitter.com/as_sinarmas/status/1704031695501238445,Sinarmas
Tue Sep 19 06:57:07 +0000 2023,1704026817206825470,"PT Asuransi Jiwa Sinarmas MSIG Tbk. (LIFE) akan rebranding, sesuai dengan rencana jangka menengah perusahaan saat melakukan penawaran umum perdana saham pada tahun 2019.   https://t.co/IOoih5KmfU",0,0,2,3,in,847372542830444544,1704026817206825470,cnbcindonesia,https://twitter.com/cnbcindonesia/status/1704026817206825470,Sinarmas
Tue Sep 19 04:05:06 +0000 2023,1703983529963692402,PT Asuransi Sinar Mas berizin dan diawasi oleh Otoritas Jasa Keuangan.  #AsuransiSinarMas #JanganCemasAdaSimas #ServingWithHeart #BikinJadiAman #BertumbuhBersama #MajuBersama #SimasMobilExclusive,0,0,0,0,in,945754298,1703983524616012145,as_sinarmas,https://twitter.com/as_sinarmas/status/1703983529963692402,Sinarmas
Tue Sep 19 04:05:05 +0000 2023,1703983524616012145,"Dalam asuransi kendaraan bermotor ada istilah klaim Partial Loss,Total Loss dan Consctructive Total Loss.   Apa bedanya...yuk simak informasi diatas !!  Info mengenai asuransi kendaraan bermotor bisa cek di di https://t.co/AgpTEdflrz https://t.co/OGBAxtJhS7",0,1,0,0,in,945754298,1703983524616012145,as_sinarmas,https://twitter.com/as_sinarmas/status/1703983524616012145,Sinarmas
Fri Sep 15 09:56:58 +0000 2023,1702622526667686161,Contekan buat kamu yang ingin mengerti tentang asuransi  Jangan lupa di simpan biar tidak lupa ya.  PT Asuransi Sinar Mas berizin dan diawasi oleh Otoritas Jasa Keuangan.  #AsuransiSinarMas #JanganCemasAdaSimas #ServingWithHeart #BikinJadiAman #BertumbuhBersama #MajuBersama https://t.co/OAo2x9irK1,0,0,0,1,in,945754298,1702622526667686161,as_sinarmas,https://twitter.com/as_sinarmas/status/1702622526667686161,Sinarmas
Thu Sep 14 07:29:43 +0000 2023,1702223082369474878,Mitos atau Fakta Laki-laki Yang Belum Disunat Bisa Mengalami Infeksi Saluran Kemih?  Selengkapnya di Youtube Asuransi Sinar Mas  Jangan lupa Follow IG : @KonsultasiDokterSehatku @KlinikSimasSehat  PT Asuransi Sinar Mas berizin dan diawasi oleh Otoritas Jasa Keuangan. https://t.co/YpjxrXmYxz,0,0,0,0,in,945754298,1702223082369474878,as_sinarmas,https://twitter.com/as_sinarmas/status/1702223082369474878,Sinarmas
Wed Sep 13 10:42:05 +0000 2023,1701909107677311158,"@PresidenKopi @cia_abdul Sinarmas menguasai margarin, minyak  goreng, kertas kertas berbagai macam,  bank, asuransi leasing dll sinarmas bisa mengarahkan kemana indonesia berlabuh",0,0,0,0,in,1559848144665718784,1701385787785486363,MangAdangOge,https://twitter.com/MangAdangOge/status/1701909107677311158,Sinarmas
Wed Sep 13 10:07:10 +0000 2023,1701900319557623941,"Dalam dunia yang penuh risiko, memiliki perlindungan asuransi adalah langkah bijak untuk menjaga diri dan keluarga dari segala kemungkinan yang tak terduga.  Mari Berasuransi !!!!  PT Asuransi Sinar Mas berizin dan diawasi oleh Otoritas Jasa Keuangan.  #AsuransiSinarMas https://t.co/wyIlstoJxf",0,0,0,0,in,945754298,1701900319557623941,as_sinarmas,https://twitter.com/as_sinarmas/status/1701900319557623941,Sinarmas
Wed Sep 13 04:37:14 +0000 2023,1701817288423542906,Info mengenai asuaransi kendaraan bermotor bisa di cek pada website Asuransi Sinar Mas https://t.co/wTeIJAFZto  PT Asuransi Sinar Mas berizin dan diawasi oleh Otoritas Jasa Keuangan.,0,1,0,0,in,945754298,1701817284338311581,as_sinarmas,https://twitter.com/as_sinarmas/status/1701817288423542906,Sinarmas
Tue Sep 12 03:07:42 +0000 2023,1701432369071501643,"Itulah sebabnya work life balance telah menjadi salah satu tren penting di zaman sekarang, dengan bantuan tersebut, ada beberapa tips yang Anda dapat dipelajari nantinya.  PT Asuransi Sinar Mas berizin dan diawasi oleh Otoritas Jasa Keuangan.  #AsuransiSinarMas https://t.co/S2ZfpWfXqW",0,0,0,0,in,945754298,1701432364440891874,as_sinarmas,https://twitter.com/as_sinarmas/status/1701432369071501643,Sinarmas
Tue Sep 12 01:05:57 +0000 2023,1701401729814896911,Yawla sekarang ada asuransi buat hewan peliharaan dari sinarmas,0,0,0,0,in,499878624,1701401729814896911,lovelostlustyou,https://twitter.com/lovelostlustyou/status/1701401729814896911,Sinarmas
Mon Sep 11 23:15:14 +0000 2023,1701373868437623094,"Jadi inget kasus penipuan agen asuransi jiwa sinarmas msig swita glorite, kelanjutan kasusnya gimana tuh ya",0,0,0,0,in,1610867412777189377,1701373868437623094,eryaneriyan,https://twitter.com/eryaneriyan/status/1701373868437623094,Sinarmas
Mon Sep 11 10:28:49 +0000 2023,1701180992076341736,"Harapan kami ke depannya nanti setiap ada event juga bekerjasama dengan Asuransi Sinar Mas,” ungkap Johan, Penyelenggara Event PT PP 70th Anniversary Golf Tournament.  PT Asuransi Sinar Mas berizin dan diawasi oleh Otoritas Jasa Keuangan.",0,1,0,0,in,945754298,1701180982618177669,as_sinarmas,https://twitter.com/as_sinarmas/status/1701180992076341736,Sinarmas
Mon Sep 11 10:28:49 +0000 2023,1701180989823930645,"“Saat terjadinya Hole in One, pihak Asuransi Sinar Mas langsung sigap merespon dengan cepat sampai dengan proses klaim hari ini. Terima kasih kepada Asuransi Sinar Mas yang begitu cepat membayar klaim, sesuai dengan komitmen yang tertera di kontrak Polis.",0,1,0,0,in,945754298,1701180982618177669,as_sinarmas,https://twitter.com/as_sinarmas/status/1701180989823930645,Sinarmas
Mon Sep 11 10:28:47 +0000 2023,1701180982618177669,"Jakarta, 7 September 2023 - Asuransi Sinar Mas membuktikan komitmen kecepatan pembayaran klaimnya melalui pembayaran klaim Hole in One event PT PP 70th Anniversary Golf Tournament berupa mobil Hyundai IONIQ 5 Long Range Signature dengan total senilai Rp 704.790.000,- . https://t.co/WkvNfI01C8",0,1,0,1,in,945754298,1701180982618177669,as_sinarmas,https://twitter.com/as_sinarmas/status/1701180982618177669,Sinarmas
Mon Sep 11 03:09:50 +0000 2023,1701070519242735837,"Terima kasih untuk Majalah Top Business, seluruh Tim Penilai dan Dewan Juri TOP GRC Awards 2023 atas apresiasi/penghargaan yang diberikan kepada Asuransi Sinar Mas.  PT Asuransi Sinar Mas berizin dan diawasi oleh Otoritas Jasa Keuangan.  #AsuransiSinarMas #TopGRCAwards2023",0,0,0,0,in,945754298,1701070499928047941,as_sinarmas,https://twitter.com/as_sinarmas/status/1701070519242735837,Sinarmas
Mon Sep 11 03:09:49 +0000 2023,1701070514624803051,"Tahun 2023 ini merupakan tahun ke-5, Asuransi Sinar Mas (ASM) masuk nominasi penjurian dan mendapatkan penghargaan TOP GRC Awards.",0,1,0,0,in,945754298,1701070499928047941,as_sinarmas,https://twitter.com/as_sinarmas/status/1701070514624803051,Sinarmas
Mon Sep 11 03:09:46 +0000 2023,1701070499928047941,"06 September 2023, PT Asuransi Sinar Mas meraih 3 penghargaan dalam event Top GRC Awards 2023 untuk kategori :  1. PT Asuransi Sinar Mas - Top GRC Awards 2023 # 5 Stars 2. Bp. Howen Widjaja - The Most Committed GRC Leader 2023 Direktur Utama PT Asuransi Sinar mas https://t.co/Iw6Yd4kmuT",0,1,0,0,in,945754298,1701070499928047941,as_sinarmas,https://twitter.com/as_sinarmas/status/1701070499928047941,Sinarmas
Sun Sep 10 11:05:00 +0000 2023,1700827708895203705,Perubahan nama PT Asuransi Jiwa Sinarmas MSIG Tbk (LIFE) menjadi PT MSIG Life Insurance Indonesia Tbk telah mendapat persetujuan dari Kemenkumham pada 25 Juli 2023.  Perubahan nama ini telah mendapatkan persetujuan RUPS Luar Biasa pada 27 Juni 2023.  #BEI #IDX #Saham https://t.co/OaKiOAPZ7X,0,0,0,1,in,1079319056761507840,1700827708895203705,LumbungSaham,https://twitter.com/LumbungSaham/status/1700827708895203705,Sinarmas
Sat Sep 09 10:01:14 +0000 2023,1700449272716779928,"Kalo suatu saat nanti gue pake asuransi sendiri atau ada yang nanya better pake asuransi yang mana, gue ga akan rekomendasiin asuransi sinarmas sebelum gue dapet penjelasan yang bener bener clear dari pihak asuransi. Waktu gue &amp  suami terbuang sia sia buat ngeclaim tuh asuransi",0,2,0,1,in,101448167,1700449272716779928,henhenbud,https://twitter.com/henhenbud/status/1700449272716779928,Sinarmas
Thu Sep 07 12:53:53 +0000 2023,1699767945961013605,Asuransi sinarmas ini prosesnya lelet dah,0,1,0,0,in,401333349,1699767945961013605,robinnugroho,https://twitter.com/robinnugroho/status/1699767945961013605,Sinarmas
Thu Sep 07 07:42:36 +0000 2023,1699689611772187020,"@ferdians_yah Hai Sahabat BTN @ferdians_yah mengenai informasi kendala Asuransi Sinarmas MSIG Life sudah kami informasikan melalui DM ya, silakan melakukan pengecekan. Tks^Shinta",0,0,0,0,in,2890776397,1478206975850647560,bankbtn,https://twitter.com/bankbtn/status/1699689611772187020,Sinarmas
Thu Sep 07 04:13:53 +0000 2023,1699637083298763082,Ada yang ingat negara mana saja yang masuk ke dalam negara ASEAN?  PT Asuransi Sinar Mas berizin dan diawasi oleh Otoritas Jasa Keuangan.  #AsuransiSinarMas #KTTASEAN #ASEAN https://t.co/IK22uvLwAz,0,0,0,0,in,945754298,1699637083298763082,as_sinarmas,https://twitter.com/as_sinarmas/status/1699637083298763082,Sinarmas
Mon Sep 04 11:03:45 +0000 2023,1698653067871125728,"Tanggapan perihal Klaim Asuransi Kendaraan Sinarmas Ditolak, Bagaimana Ini?"" https://t.co/rtDgqPi6S0""",0,0,1,0,in,1117529034,1698653067871125728,MediaKonsumenID,https://twitter.com/MediaKonsumenID/status/1698653067871125728,Sinarmas
Sun Sep 03 22:44:06 +0000 2023,1698466929432768980,"@arievrahman Ini karena pake BPJS ya, di RS semingguan. Dan sejak saat itu aku research asuransi swasta yg bagus dan amanah + agennya. Ketemulah sama MSIG Sinarmas dan tim agent yg fastrespon bgt",0,0,0,0,in,2595541986,1697996262602379297,risolmayounais,https://twitter.com/risolmayounais/status/1698466929432768980,Sinarmas
Fri Sep 01 13:18:36 +0000 2023,1697599842334458277,"Asuransi Jiwa Sinarmas MSIG Bayar Klaim Lebih dari Rp1,3 Triliun di Semester Pertama 2023 https://t.co/dyGSUsBnCD https://t.co/DYAuDhudcR",0,0,1,0,in,4709669802,1697599842334458277,suarapembaharu1,https://twitter.com/suarapembaharu1/status/1697599842334458277,Sinarmas
Fri Sep 01 04:22:28 +0000 2023,1697464918323364124,"@MediaKonsumenID Selamat pagi Bpk/Ibu,  Mohon maaf atas ketidaknyamanannya. Kami tim sosial media akan menyampaikan perihal keluhan tersebut ke bagian klaim Asuransi Sinar Mas.  Terima kasih",0,0,0,0,in,945754298,1697460732193820835,as_sinarmas,https://twitter.com/as_sinarmas/status/1697464918323364124,Sinarmas
Fri Sep 01 04:05:50 +0000 2023,1697460732193820835,"Klaim Asuransi Kendaraan Sinarmas Ditolak, Bagaimana Ini? | CC @as_sinarmas https://t.co/cDH22jfq5X",0,1,0,0,in,1117529034,1697460732193820835,MediaKonsumenID,https://twitter.com/MediaKonsumenID/status/1697460732193820835,Sinarmas
Wed Aug 30 00:32:19 +0000 2023,1696682223800631299,"Gegara Polusi, Klaim Asuransi Sinarmas MSIG Tembus Rp1,3 T https://t.co/tDAgmKDKfR",0,0,0,0,in,847372542830444544,1696682223800631299,cnbcindonesia,https://twitter.com/cnbcindonesia/status/1696682223800631299,Sinarmas
