created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Sep 20 14:04:02 +0000 2023;1704496642798305446;"@kaboommzs @PartaiSocmed ouw gtu, saran ya kak, apapun pinjaman yg kita terima jgn pernah mau di pkai org lain termasuk sodara, atau ortu semoga cepet selesai ya kak moga dapat fasilitas WO klaim asuransi";0;1;0;0;in;1543188749810487301;1703970846497497418;Setengahgelas_2;https://twitter.com/Setengahgelas_2/status/1704496642798305446
Tue Sep 19 16:35:15 +0000 2023;1704172310226518167;"@AfifXavi Bang saran aja sebelum mulai liga, cepet2 masuk asuransi kesehatan😂😂🫵🫵🤣🤣";0;0;0;0;in;1097707023167238144;1704148897927758225;rifqirafshan;https://twitter.com/rifqirafshan/status/1704172310226518167
Mon Sep 18 13:51:50 +0000 2023;1703768798577270998;"@worksfess Asuransi Tenaga Kerja, Saran Pendukung Kerja (Laptop), Tunjangan Transport";0;0;4;45;in;3809898853;1703613860023050550;dewagnaa;https://twitter.com/dewagnaa/status/1703768798577270998
Thu Sep 14 16:11:34 +0000 2023;1702354409307750593;"@amethystcil tanyain dl, ada minus apa ngga.. klpun ada minus kira" minusnya bisa km terima ga.. kl cocok tinggal cekout..  kl misal lewat e-commerce jgn lupa pas cekout klaim asuransi/keamanan biar kl ada apa" enak ngurusnya..  saran sih lewat toped, tp sopi pun gamasala si, asal cocok";0;1;0;0;in;1557659228717797377;1701438916694520265;_rokusan63;https://twitter.com/_rokusan63/status/1702354409307750593
Thu Sep 14 13:25:55 +0000 2023;1702312722015392042;"@tatchuya soalnya emang sulit untuk ngepastiin barang aman selama pengiriman antar negara itu. saran aku emang cari wh yg bagus sih, rata2 pengiriman dari luar negeri kalau barang kecil itu tanpa asuransi yang beneran modal doa aja gak ada rusak sampe indo. terutama yg by sea";0;0;0;0;in;868840736564826114;1702296799233634551;JiUnicorn;https://twitter.com/JiUnicorn/status/1702312722015392042
Wed Sep 13 10:46:28 +0000 2023;1701910208887591183;"@narenoneone Mohon maaf atas ketidaknyamanannya Bapak/Ibu Pelanggan. Untuk nomor telepon tersebut merupakan telemarketing asuransi AIA, jika tidak berkenan mohon diabaikan ya. Saran";0;0;0;0;in;620977821;1701905002783183063;HaloBCA;https://twitter.com/HaloBCA/status/1701910208887591183
Wed Sep 13 03:42:31 +0000 2023;1701803516946509978;"Lagi cari asuransi kesehatan yg bagus &amp  affordable, premi sekitar 500K/bln. Ada saran?";0;11;0;0;in;1404400718962860032;1701803516946509978;Seladaaair;https://twitter.com/Seladaaair/status/1701803516946509978
Tue Sep 12 15:39:01 +0000 2023;1701621442197258561;"Saran asuransi yg cover digebrak oleh bias plis 🙏🏻";0;0;0;0;in;1408003195209617411;1701621442197258561;pipipinkfourth;https://twitter.com/pipipinkfourth/status/1701621442197258561
Mon Sep 11 10:48:36 +0000 2023;1701185969368809693;"@MythiaVTuber Gws. Semoga lu juga ada asuransi. BPJS kalo blom ada buat. Kalo didaerah Jakarta ngantrinya banyak. Saran gw kalo baru buat bisa lokasi di Jogja. Cepet, banyak rumah sakit yg berdekatan.";0;0;0;0;in;1262756170135072772;1701151381288312862;rizalwi06622682;https://twitter.com/rizalwi06622682/status/1701185969368809693
Sat Sep 09 14:57:42 +0000 2023;1700523881554153619;"@convomfs Ini pertanyaan yang susah dijawab. Variabelnya banyak.  Kalo kamu masih single, saran aku: 1. Kerja yg rajin 2. Asuransi 3. Nabung, invest, dan dana darurat!  Ga tau kedepannya gimana tp jaga2 aja dulu!";0;0;0;0;in;599116105;1700471020325577192;mieatoombulan;https://twitter.com/mieatoombulan/status/1700523881554153619
Sat Sep 09 05:09:54 +0000 2023;1700375957507559781;"@dokterparu Saran buat IDI, mogok menyalurkan uang ke pemilik kuasa. Faskes tetap jalan semua, tapi pasien jangan suruh bayar atau dimasukkan ke asuransi. Supaya masyarakat tetap bisa selamat tapi penguasa jangan sampe uang masuk";0;0;0;1;in;1349026494912217089;1700284658628403401;regulusaja;https://twitter.com/regulusaja/status/1700375957507559781
Thu Sep 07 07:43:13 +0000 2023;1699689766089003027;"@astrofsaturn Saran asuransi yang buy one get you dong kak";0;1;0;0;in;1578267703508316160;1699643251035431140;hilaphobic;https://twitter.com/hilaphobic/status/1699689766089003027
Tue Sep 05 01:52:21 +0000 2023;1698876691333210362;"@aniesbaswedan @cakimiNOW @MataNajwa @NajwaShihab Pak anies nanti klo gagal jadi presiden, saran sy jadi leader agen asuransi unitlink aja.. bapak pinter ngomong walaupun kenyataan nya 180⁰...walau realita ga sesuai, hebatnya bapak masih banyak dukung..keren kan nanti klo nsbh bpk janjiin untung 40% tp ga sesuai dan ga komplain";0;0;0;0;in;1658137286029221888;1698866128871989427;PoliticIsBS;https://twitter.com/PoliticIsBS/status/1698876691333210362
Thu Aug 31 12:34:50 +0000 2023;1697226436413944016;"@convomf Pernah beli di cicil lewat tokped, jd kalo sender nanya saran diriku menyarankan lewat tokped aja pake cc terus ga lupa pake asuransi biar makin aman";0;0;0;0;in;1021213645;1696920242839237058;bobbabulat;https://twitter.com/bobbabulat/status/1697226436413944016
Wed Aug 30 13:52:14 +0000 2023;1696883527659208822;"@jung_jamal1 @convomf saran aja ini mah mending transfer / VA sih ka, yang penting kamu gk lupa buat centang asuransi biar lebih aman sama kalau barang sampe nanti kamu jangan lupa dokumentasiin unboxingnya ka";0;0;0;0;in;263174724;1696729992338853939;SonjayaJW;https://twitter.com/SonjayaJW/status/1696883527659208822
Tue Aug 29 02:43:05 +0000 2023;1696352741965418993;"@worksfess saran gweh si nder mending uangnya di taruh aja di asuransi  xixixi jadi sender jg ga usah khawatir sama yg namanya resiko kehidupan";0;0;0;1;in;1630094262582018048;1695721033620414957;yatullatul;https://twitter.com/yatullatul/status/1696352741965418993
Sun Aug 27 18:18:24 +0000 2023;1695863347466661987;"@worksfess Saran high risk dijamin oleh asuransi atau LPS  P2P seprti easycash lender dan komunal BPR dah enak bgt tinggal diam diam saja jatuh tempo cair";0;0;0;0;in;284104514;1695721033620414957;fahrirezaaa;https://twitter.com/fahrirezaaa/status/1695863347466661987
Sun Aug 27 13:31:39 +0000 2023;1695791186525720754;"3. Beliau bisa konsultasi lewat online, di Alodokter. Tapi aku nggak tahu kecover asuransi/BPJS. Tapi, obat udah pasti gak kecover. 4. Beliau saran-sarannya lebih kayak nasihat baik oma-oma, yang gue emang suka karena I always looked forward to talk with my grandmas.";0;1;0;0;in;1157671108067221504;1695331010874130585;keasinanisaek;https://twitter.com/keasinanisaek/status/1695791186525720754
Sun Aug 27 09:04:18 +0000 2023;1695723904852222114;"yang masih ngebul ngerokok sama vape, saran w tobat lu. mending lu sakit2an sekarang sakau karena mau lepas dari ngebul daripada pas udah mapan paru-paru, ginjal, jantung lu jebol. belom tentu ke-cover asuransi pula. belom tentu 5 taun lagi bpjs masih jalan jg 👋🏼";0;1;0;0;in;1177792991240392704;1695722549362200964;orbitandgravity;https://twitter.com/orbitandgravity/status/1695723904852222114
Sat Aug 26 18:03:33 +0000 2023;1695497222333575416;"@worksfess Hallo nder saran aja at least minimal BPJS dlu nanti baru deh check cashflow oke ga buat beli asuransi biar tb" Ga kacau nanti pass udah beli👍.   Kalau ada yang mau konsul juga boleh tinggal dm nanti kita diskusi bareng dari A-Z biar ga salah langkah😄👌";0;0;0;0;in;1490626555403399168;1695445614606315791;AgenAsuransimu;https://twitter.com/AgenAsuransimu/status/1695497222333575416
Sat Aug 26 06:12:12 +0000 2023;1695318206217630048;"@theabdulhadi Bang aldi saran klo kirim make jnt untuk wilayah jabodetabek dan bandung make layanan next day bang udh include asuransi soal.a hehehe  Alhamdulillah kerja di ekspedisi ini 🙏🙏";0;0;0;0;in;1325005982791970816;1695296759667597593;rajarsi15;https://twitter.com/rajarsi15/status/1695318206217630048
Fri Aug 25 13:28:42 +0000 2023;1695065667601346946;"@sbyfess timbang ngunu iku tak kek i saran yo omahmu asuransi no sek, terus pas keluarga mu turu nag jero obongen omahmu, engko oleh cairan asuransi sak warisan e, iso oleh dobel 👍🏼";0;0;0;0;in;1272464030892847107;1695063921005117630;AdemRodok;https://twitter.com/AdemRodok/status/1695065667601346946
Thu Aug 24 21:54:29 +0000 2023;1694830565168394750;"@inikucin @asaibrahim @rosokanemas Biasa dipersulit ketika pelaporan kejadian di polsek itu lebih dari 24 jam gan... dianggap TKP itu sdh tercemar/ bias. Saran, laporkan segera di polsek sesuai TKP max 1x24 jam.  Surat polisi gini jg perlu utk urus asuransi TJH mobil (jika punya asuransi all risk)";0;1;0;0;in;1595680503134232577;1694232254921523711;Bang_Zzzz;https://twitter.com/Bang_Zzzz/status/1694830565168394750
Wed Aug 23 06:17:55 +0000 2023;1694232481187479816;"@CNNIndonesia lebih baiknya lagi, asuransi kecelakaan para pengemudi motor yg kemaren lawan arah justru dikasihkan ke sopir truknya aja pak jadi biar pada mikir tuh pemotor² kemaren  saran aja sih ini 👌🏼";0;7;19;176;in;1544688618534408192;1694179236863733847;MasMasBiassaa;https://twitter.com/MasMasBiassaa/status/1694232481187479816
Sun Aug 20 01:24:30 +0000 2023;1693071475014881603;"@ohmybeautybank Sendernya pake bpjs atau asuransi? Atau engga 22nya? Tinggal dateng aja ke fdc saran aku yg lumayan terjangkau. Kalo ada asuransi sih lebih enak 0 rupiah ga bayar sama sekali";0;0;0;0;in;1601058248144039958;1692464236809908244;chilioilspicy;https://twitter.com/chilioilspicy/status/1693071475014881603
Sat Aug 19 08:45:24 +0000 2023;1692820044093485235;"@bellaatn Saran aku sih coba untuk punya asuransi pribadi biar ga bergantungan sama asuransi kantor terus"an tapi make sure sesuai cashflow";0;0;0;0;in;1490626555403399168;1692765341703885040;AgenAsuransimu;https://twitter.com/AgenAsuransimu/status/1692820044093485235
Fri Aug 11 15:26:30 +0000 2023;1690021881175552000;"@discountfess Saran sih mendingan pakai asuransi biar lbh aman";0;0;0;0;in;1666748938043662338;1689529517482930176;Ameliyah24;https://twitter.com/Ameliyah24/status/1690021881175552000
Wed Aug 09 09:27:40 +0000 2023;1689206802091847680;"@NathPribady Saran gue, kalo kalian tertarik sm asuransi kesehatan, tanya2nya sama agen beneran. Kalo bisa orang disekitar lo biar nanya2nya nyaman. Kalk bisa yg agen full time, bukan jd agen untuk side job.  Saran gue sih observasi semua merk, sesuaikan sm kebutuhan &amp  budget";0;1;1;0;in;1503579066225475587;1688773398963671040;superbialucia;https://twitter.com/superbialucia/status/1689206802091847680
Wed Aug 09 05:46:19 +0000 2023;1689151098152800256;"Sorry banget buat kalian yang pernah ngalamin hal yang kurang mengenakan🙏🏻  Semoga kalian ga nemu yang seperti ini lagi ya dan saran aku dibandingkan kalian ga punya asuransi karena mungkin trauma, better make sure apa yang kalian ambil &amp  ingin tanyakan";0;1;0;0;in;1490626555403399168;1689149481588269056;AgenAsuransimu;https://twitter.com/AgenAsuransimu/status/1689151098152800256
Wed Aug 09 03:26:33 +0000 2023;1689115926699134976;"@fragilesign emang pilihannya banyak dan harus hati2 banget kak. saran aja kontak beberapa perusahan asuransi, minta mereka bikin ilustrasi polis, lalu coba bandingin satu sama lain. Benefitnya biasanya 11-12, disesuaiin aja sama kebutuhan dan lifestyle diri sendiri";0;1;0;0;in;1183951246211702785;1688822876324118528;analterego3;https://twitter.com/analterego3/status/1689115926699134976
Tue Aug 08 13:37:27 +0000 2023;1688907274918809600;"@NathPribady Jadi saran saya mendingan klo ada penawaran asuransi itu, Loe harus pelajarin dulu produk yg merka tawarkan dan sekedar saran, pola pemasaran via telemarketing mendingan gak usah deh, banyak yg kecewa";0;0;0;0;in;786611094571724800;1688773398963671040;Pram_29072021;https://twitter.com/Pram_29072021/status/1688907274918809600
Tue Aug 08 13:12:59 +0000 2023;1688901118905241600;"insight yang bagus soal asuransi... thank you bro @NathPribady udah sadar proteksi..  tp kalau boleh saran, untuk pertimbangan soal asuransi penyakit kritis, jangan nunggu sakit kritis dan sudah masuk usia resiko tinggi.. disamping psti harganya lebih tinggi nanti,";0;1;0;0;in;57876362;1688901118905241600;iyokbaswara;https://twitter.com/iyokbaswara/status/1688901118905241600
Tue Aug 08 11:07:28 +0000 2023;1688869531354345472;"@NathPribady Sudah banyak yang ngasih saran bagus. Untuk asuransi jiwa, kl masih single, mending tunda dulu krn itu kan 'warisan' buat keluarga. Kecuali emang mau ninggalin sesuatu buat ortu. Kl dah married + punya anak, baiknya segera ambil.";0;0;0;2;in;588732957;1688773398963671040;tyaswidy1;https://twitter.com/tyaswidy1/status/1688869531354345472
Tue Aug 08 08:16:36 +0000 2023;1688826529349066752;"@coffeeandrum7 @NathPribady Saran saya kalau butuh asuransi kesehatan atau jiwa ambil aja yang produk individu lewat agent asuransi, banyak hal yang bisa ditanyakan kok supaya jelas dan detail 🙏";0;0;0;0;in;151545097;1688773398963671040;AnditoAndy;https://twitter.com/AnditoAndy/status/1688826529349066752
Tue Aug 08 07:48:36 +0000 2023;1688819484830900225;"@NathPribady Nambahin saran, jangan closing asuransi by telemarketing, mending sekalian via fintech. knp ? Krn nggk fair, pas masuk cukup via telpon, giliran claim mesti ngadep fisik. Kalau insurance fintech in/out bisa online.";0;0;0;0;in;99997791;1688773398963671040;ionedhs;https://twitter.com/ionedhs/status/1688819484830900225
Tue Aug 08 07:29:23 +0000 2023;1688814649955983360;"@NathPribady Ada saran kah asuransi penyakit kritis yang bagus?";1;12;0;0;in;1181296874654814208;1688773398963671040;LydiaBezos;https://twitter.com/LydiaBezos/status/1688814649955983360
Tue Aug 08 07:25:46 +0000 2023;1688813738898722816;"@pinguindanikan @bumikoksegitiga @tvkangjualzoom @NathPribady Saran saya yg sudah sering bgt pake bpjs (padahal ada asuransi swasta dari kantor, gara2 males reimburs wkwk), mending faskes 1 jangan puskesmas, tp klinik aja. Puskesmas biasanya ngantri lama bgt. Kalo klinik malah sat set kalo ngasih rujukan.";0;2;1;22;in;27836222;1688773398963671040;adryanovan;https://twitter.com/adryanovan/status/1688813738898722816
Tue Aug 08 07:18:55 +0000 2023;1688812015559847936;"Karena klausul asuransi kan sebenarnya banyak dan tricky, kadang ada kecelakaan di mana logikanya kita bisa claim, eh tapi masuk ke unsur "bukan ketidaksengajaan" malah jadi gak bisa claim :')  Jadi kalau agen yang paham dia akan saran dari awal nanti claimnya bagaimana";0;0;0;0;in;121396578;1688811571311792128;ariadnelacie;https://twitter.com/ariadnelacie/status/1688812015559847936
Tue Aug 08 06:45:20 +0000 2023;1688803564750274560;"@NathPribady betul, based on pengalaman juga. Kalau mau ambil asuransi better lewat agent karena dia ngerti teknikal asuransi dan biasanya juga ngasih saran paket2 yang mau diambil";0;0;0;0;in;393247691;1688773398963671040;szczahbana;https://twitter.com/szczahbana/status/1688803564750274560
Tue Aug 08 06:08:14 +0000 2023;1688794226962927616;"Saran: asuransi tujuannya proteksi, bedakan dengan investasi. Biasa suka dicampur2 tuh";0;1;0;0;in;81516336;1688794226962927616;kembars;https://twitter.com/kembars/status/1688794226962927616
Tue Aug 08 05:41:47 +0000 2023;1688787570858344449;"@bumikoksegitiga @NathPribady Klo pakai BPJS di RS swasta yah siap2 dana jg kadang dokter nya ngasih obat yg ga dicover BPJS.  Klo di RS pemerintah kaya RSCM sih aman aja. Pernah sebulan di rawat yah benar2 free. Klo bisa punya asuransi swasta dan BPJS kak. Saran gw sih AIA atau allianz";0;1;0;2;in;1289114468;1688773398963671040;pras18ter;https://twitter.com/pras18ter/status/1688787570858344449
Tue Aug 08 05:04:58 +0000 2023;1688778303698817024;"@NathPribady Saran jangan pernah mau menyetujui ikut asuransi tanpa dikasih dulu draf polisnya.";0;1;1;5;in;127091984;1688773398963671040;farhan_fevrier;https://twitter.com/farhan_fevrier/status/1688778303698817024
Mon Aug 07 19:29:41 +0000 2023;1688633528634978304;"@BocahCrypto1 @bimokresno @KompasTV 2. Itu saran ane kl emang nt gak mau ikut program asuransi... Tapi kl pd akhirnya BPJS jg yg bantu keuangan untuk urusan kesehatan nt... atau kesehatan kluarga nt... silahkan d syukuri aja... Rejeki nt itu...";0;2;0;1;in;581598864;1688356854538350592;lakitop;https://twitter.com/lakitop/status/1688633528634978304
Sun Aug 06 11:05:11 +0000 2023;1688144178532999169;"temen - temen kalian masih sehat, produktif &amp  masih muda kan ? Saran aku mending beli asuransi tapi bukan karena kamu terpaksa ya tapi karena kamu sadar apa fungsinya punya asuransi karena aku ada pengalaman dulu sempat approach calon client ku yang memang masih muda";0;1;0;0;in;1490626555403399168;1688143233304657920;AgenAsuransimu;https://twitter.com/AgenAsuransimu/status/1688144178532999169
Thu Aug 03 05:02:29 +0000 2023;1686965740879142912;"@tanyarlfes 10k/hari? Tapi ttp harus nabung n bayar asuransi Make up mu gimana mbak? Skincare? Ntar laki mu liat yg lebih bening n perawatan, dgn alasan kami ga merawat diri Padahal uang mu yg gada beli kosmetik n skincare Saran ku Jangan mau nder";0;0;0;0;in;1314881435338117120;1686642067672592384;joonyoknikah;https://twitter.com/joonyoknikah/status/1686965740879142912
Thu Aug 03 01:57:05 +0000 2023;1686919081109417984;"@strobericat @worksfess Kayak MLM ato agen asuransi, jadi kamu mesti yakinin orang-orang buat invest dananya ke PT itu.  Kamu harus achieve target berhasil kumpulin sekian, dan kalo lebih ada bonus. Simplenya gitu. Butuh koneksi org2 yg punya uang dan mau invest. Saran aku si lanjut cari yg lain aja..";0;1;0;0;in;1089272024;1686607539352322048;xia_lys;https://twitter.com/xia_lys/status/1686919081109417984
Wed Aug 02 12:54:11 +0000 2023;1686722061610479616;"@tanyarlfes Nder saran : kerja dan cari uang sendiri dlu saja, klo kamu terima kaya gini kamu yg menderita, semua harga mahal 10 ribu emang bisa apa? asuransi nya berapa, trus kamu wajib nabung??? kerja aja dlu nder";0;0;0;0;in;90403112;1686642067672592384;sg1102masa51129;https://twitter.com/sg1102masa51129/status/1686722061610479616
Wed Aug 02 09:17:15 +0000 2023;1686667467429670912;"@tanyarlfes harga seblak aja 12 rb nder ini jatah sehari 10 rb gimana bsa nabung suruh  byr asuransi pula gustii kelakuan org kok ada aja sekarang 😭kl boleh saran mending gk usah nikah nder klo gitu kamu fokus kerja aja udeh cari yang lebih baik";0;0;0;0;in;1067520692;1686642067672592384;kleponmuncrat29;https://twitter.com/kleponmuncrat29/status/1686667467429670912
Wed Aug 02 08:29:41 +0000 2023;1686655497527844864;"@tanyarlfes Saran ak mending kamu kerja sendiri aja kak, 10.000/hari, nanggung asuransi sendiri, wajib nabung pula. Run girl runnnnn";0;0;0;0;in;46172446;1686642067672592384;rzkr;https://twitter.com/rzkr/status/1686655497527844864
Mon Jul 31 06:53:10 +0000 2023;1685906432749928448;"temen temen, ada yang punya materi belajar Asuransi Kesehatan / Jiwa? gua lagi tertarik nih mau belajar, boleh minta materi atau saran belajar dimana?";0;0;0;0;in;139042161;1685906432749928448;1nDps;https://twitter.com/1nDps/status/1685906432749928448
Mon Jul 31 05:59:52 +0000 2023;1685893017994153984;"@cellstrains Akuu sama aldi beli laptop di online, lumayan siih dapet cashback walaupun ongkirnya sedikit mihil karena pake packing kayuu. Insyaallah aman siiih. Kalo mau pesen online pake asuransi juga saran aku";0;1;0;0;in;992046473373073409;1685885807230636032;eigenreichting;https://twitter.com/eigenreichting/status/1685893017994153984
Mon Jul 31 00:16:10 +0000 2023;1685806522457370624;"Beks adek gue udh setahun lulus kuliah trus dia bilang udah keterima kerja di pt asuransi. Tapi gue tadi baca notif di wa dia masuk grup “gojek lingkungan A” jujur sedih bukan karna dia jadi gojek tp karna dia gabisa jujur sama aku dan keluarga. Ada saran harus gmn?";0;6;0;3;in;1320205464206929921;1685806522457370624;bekasibase;https://twitter.com/bekasibase/status/1685806522457370624
